"asistente","codigoAudiencia"
"Enrique Rodriguez Donatti","ap0073124581"
"Jacqueline del Carmen Bustos Palma","ap0023033581"
"Doris Valdivia Monsalve","ap0082934171"
"Monica Susan Cevallos Picó","ao0223001861"
"Edgardo Gonzalez Fuenzalida","ao0233043121"
"Edgardo Gonzalez Fuenzalida","ao0233069341"
"GILBERTO MORALES","ao0282916851"
"Francisco Lizama","ao0323025001"
"Zenon Cardenas Daza","am0073115371"
"JORGE EDMUNDO COLOMA PARRA","ap0102984171"
"Paula Alejandra Mondaca Gutierrez","ap0103042871"
"Jorge López Muñoz","ap0103173241"
"JAVIER BUSTO","ap0063048311"
"Aldo Bouyer","ao0442922321"
"Aldo Bouyer","ao0442922361"
"Aldo Bouyer","ao0442945351"
"Aldo Bouyer","ao0443025731"
"Aldo Bouyer","ao0443113931"
"Manuel Tulio Contreras Álvarez","ap0083100921"
"Mauricio Gonzalez Bravo","ap0092943631"
"Ricardo Humberto Chamorro Otto","ap0093043171"
"Marco Antonio Zenteno Figueroa","ap0103074531"
"Cecilia Sanhueza","ao0073042561"
"Pamela Ríos Chacana","ao0413389061"
"Carmen Aravena","ap0012980431"
"Juan Eduardo Delgado Castro","ap0012980761"
"Percy Marín Vera","ap0013043671"
"Francisco Javier Chahuán Chahuán","ap0013043671"
"Juan Elviro Carrasco Contreras","ap0013043721"
"Claudia Faundez Fuentes","ap0013043771"
"ROBERTO IVAN GRANDON MONSALVES","ap0013050051"
"Ricardo Herníquez Jofré","ap0013084631"
"Francisco Javier Chahuán Chahuán","ap0013198141"
"Nancy Carrasco","aq0013032601"
"SYLVIA ALTAMIRANO ACUÑA","aq0013032601"
"Laura Alejandra Ramírez Cantillana","aq0012897351"
"Alvaro Jofre Contreras","aq0012967921"
"Alexeis Luis Vergara Estibill","aq0012967921"
"CECIL HERWING LAZO ANTILLANCA","ar0062918401"
"MAURICIO JIMENEZ PINTO","aq0013018721"
"Francisco Javier Alamo Jadue","ar0022971211"
"Manuel Tulio Contreras Álvarez","ar0063085801"
"Doris Valdivia Monsalve","ap0082934251"
"ruben contreras","ar0013041241"
"John Guerrero","ar0013064851"
"Enrique Eugenio Vergara Cruz","ap0093054371"
"Jorge Arturo Yunge Willams","ap0093171591"
"Luis Gorigoitia Montero","ap0043036071"
"JORGE HANEWALD","ap0103032921"
"Luis Enrique Ríos Melillán","ap0103049351"
"Susana Ximena Aguilera Vega","ap0112953461"
"Mauricio Alarcón Guzmán","as0012956571"
"ROGELIO ALEX MADARIAGA JARA","ar0032931261"
"Mauricio Sepúlveda Marklein","ar0033112851"
"ROGELIO ALEX MADARIAGA JARA","ar0033005521"
"Paula Alejandra Mondaca Gutierrez","ap0102983371"
"bernardina Candia Flores","ap0102983371"
"FRANCISCO EGUIGUREN CORREA","as0013072131"
"Aldo Bouyer","ao0442902561"
"Aldo Bouyer","ao0442922331"
"Aldo Bouyer","ao0442922371"
"Aldo Bouyer","ao0443054801"
"Juan Carlos Oporto","au0042939941"
"Leonardo Andrés Marillanca Aguilera","ao0443092521"
"Andrés Pinto Campos","ao0443100561"
"Luz Marina Andrade Wiederhold","ao0503512241"
"Aldo Bouyer","ao0442922341"
"Aldo Bouyer","ao0442939561"
"Aldo Bouyer","ao0442943271"
"Aldo Bouyer","ao0442945171"
"Viviana Ledezma Rojas","ao0442999251"
"Viviana Ledezma Rojas","ao0443037201"
"Aldo Bouyer","ao0443082841"
"MARCOS JUAN ZAVALA LEONARD","au0042915801"
"Juan Bosco Martínez Fuentes","aq0013012911"
"Denise Marie Manieu Manieu","aq0013020081"
"Patricio Guerrero Martinez","aq0013020081"
"MERCEDES QUELEMPAM BABONEY","aq0013032621"
"Carmen Isabel Escobar Cornejo","aq0013077711"
"Boris Barrera","aq0013080701"
"EDUARDO MARTINEZ","aq0012895361"
"Jose Miguel Arellano Merino","aq0012967741"
"JUAN EDUARDO RAMIREZ PEREZ","aq0012977461"
"Jean Paul Partarrieu Canessa","aq0012977461"
"Mauricio Alarcón Guzmán","aw0022983451"
"Gregor Stipicic Escauriaza","aw0023066801"
"Álvaro Arturo Olguín Richter","ao0512879291"
"CÉSAR HERNÁNDEZ MUÑOZ","as0042891461"
"Alfonso Ignacio Domeyko Letelier","as0042891941"
"CÉSAR HERNÁNDEZ MUÑOZ","as0042909251"
"OSCAR BLANCO","as0042883161"
"CÉSAR HERNÁNDEZ MUÑOZ","as0042920211"
"Alfonso Ignacio Domeyko Letelier","as0042943161"
"Alfonso Ignacio Domeyko Letelier","as0042984031"
"Carlos Oyarzo","as0043067111"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043076491"
"Paula Molina Arancibia","as0043092251"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043092251"
"Alfonso Ignacio Domeyko Letelier","as0043094061"
"Alfonso Ignacio Domeyko Letelier","as0043103621"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043103621"
"MARIO PAVEZ TOBAR","as0043124591"
"XIMENA RIVERA","as0043124851"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043000451"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043006131"
"Alfonso Ignacio Domeyko Letelier","as0043015871"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043015871"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043016251"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043033161"
"Alfonso Ignacio Domeyko Letelier","as0043063481"
"Alfonso Ignacio Domeyko Letelier","as0043074131"
"Francisco Riesta Miranda","as0043081361"
"Miguel Donoso","as0043081361"
"Alfonso Ignacio Domeyko Letelier","as0043094091"
"Alfonso Ignacio Domeyko Letelier","as0043129921"
"Alfonso Ignacio Domeyko Letelier","as0043169331"
"Francisco Javier Alamo Jadue","ar0022971221"
"Rodrigo Schuster","ar0023044971"
"Jorge Antonio Aichele Sagredo","ar0032905841"
"ROGELIO ALEX MADARIAGA JARA","ar0032946531"
"ROGELIO ALEX MADARIAGA JARA","ar0033002931"
"Mauricio Sepúlveda Marklein","ar0033112961"
"Sebastián Álvarez Ramírez","as0012970941"
"Felipe Alfonso Curia Miranda","as0013021641"
"Rodrigo Condeza Venturelli","aw0023108201"
"Germán Villavicencio","aw0023146681"
"María Elena Carreño Reyes","ao1063084971"
"MAURICIO MATELUNA","at0013280211"
"Alejandro Fonseca","as0042977441"
"CÉSAR HERNÁNDEZ MUÑOZ","as0042993411"
"CÉSAR HERNÁNDEZ MUÑOZ","as0042993421"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043004821"
"Cristian Edmundo Hernández Vásquez","as0043016401"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043068501"
"Alfonso Ignacio Domeyko Letelier","as0043078031"
"Alfonso Ignacio Domeyko Letelier","as0043078871"
"Juan Carlos Oporto","au0043018411"
"Bernardita Wichmann Ginouves","aw0043076551"
"Loreto Pavez","aw0043110971"
"Cristobal Fernandez","mu0573113941"
"CLAUDIO TORRES","ao1063083401"
"María Elena Carreño Reyes","ao1063083401"
"Francisca Dominguez Meza","au0012902511"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043100311"
"XIMENA RIVERA","as0043124761"
"Alfonso Ignacio Domeyko Letelier","as0043168751"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043168751"
"CÉSAR HERNÁNDEZ MUÑOZ","as0043169751"
"Leonor Adan Alfaro","bc0012936621"
"Marco Antonio Guzmán Márquez","mu0733116471"
"JORGE AMBIADO","mu0673071531"
"Paulina Astudillo Fuentes","mu1093042261"
"Claudia Martinez","mu1093042421"
"Macarena Dávila Cousiño","mu0632983841"
"VICTOR LOPEZ LEIVA","aw0033923121"
"Bernardita Antonia Wichmann Ginouves","aw0033923121"
"Carlos Adan Valdebenito Ibacache","mu0672931001"
"ISABEL DEL CARMEN MARTÍNEZ VILLALOBOS","mu0673003831"
"JORGE LUIS HENRIQUEZ NUÑEZ","mu1533071471"
"Jacqueline Torres","mu1573104341"
"Paulina Astudillo Fuentes","mu1092962251"
"Paulina Astudillo Fuentes","mu1093019061"
"Waldo Carrasco Rachel","mu1112978741"
"Lucia Pantoja","mu1112978741"
"Horacio Fonseca Contreras","mu1252997101"
"Gladys Sandoval Campos","bc0013043431"
"Leonel Challapa","mu0562937541"
"Mario Rodolfo Gebauer Bringas","mu1253021941"
"DANIEL GALLARDO NUÑEZ","mu1733046181"
"Ricardo Humberto Chamorro Otto","mu1733102121"
"natalia frias morales","mu0143157261"
"Jorge Daniel Guzmán Chacón","mu0733652211"
"JORGE AMBIADO","mu0672884361"
"Rodrigo Hernández Ojeda","mu1632932751"
"Paulina Astudillo Fuentes","mu1092961831"
"Paulina Astudillo Fuentes","mu1092962121"
"PABLO FRANCISCO ASTUDILLO HERNANDEZ","mu1113056711"
"CECILIA DONOSO TORRES","mu1262885851"
"PATRICIO VALIENTE VALENZUELA","mu1393313901"
"Victor Hugo Maldonado Acevedo","mu1734000521"
"German Garcia Farias","mu1734000521"
"Nelson Nicolas Urquieta Araya","mu2113113761"
"DANILO CARDENAS","mu2393114141"
"Leonardo Gajardo Valenzuela","mu2872936841"
"Cesar Acosta","mu2112996351"
"aldo nuñez villalon","mu2112996351"
"jose javier hormaechea carrillo","mu2543134921"
"DANAE ELENA SAN MARTIN ISLA","mu1942962931"
"Jaime Eyzaguirre","mu2913077671"
"Karl Hecht","mu2942884601"
"Jaime Eyzaguirre","mu2392912421"
"Pablo Burgos","mu2392912421"
"Veronica Suarez","mu2632974471"
"Mauricio Gonzalez Bravo","mu2662977381"
"Cristian Serey Rossel","mu2813032451"
"Jaime Eyzaguirre","mu2913017221"
"Ignacio Basagoitia Castro","mu2913051531"
"MANUEL ANTONIO CASTRO DEVIA","mu2942959551"
"Salvador Marcelo Lavagnino Humeres","mu2952991911"
"Benjamin Prieto Andueza","mu0223058931"
"Salvador Marcelo Lavagnino Humeres","mu2952959591"
"VICTOR REYES REYES","mu2953061371"
"ROBERTO VERASTEGUI","mu3243135101"
"Rodrigo De la Barra Tapia","nr0013003501"
"Rodrigo De la Barra Tapia","nr0013072111"
"John Alejandro Besa Orrego","nr0013072111"
"Rodrigo De la Barra Tapia","nr0013019751"
"Antonio Javier Espinoza Rishmague","nr0013019751"
"Rodrigo De la Barra Tapia","nr0013140281"
"ENRIQUE CARRASCO VENEGAS","nr00292371"
"JUAN CARLOS ESCALONA GONZALEZ","nr00292371"
"SANDRA DEL TRANSITO ESPEJO  MAGALLANES","nr00292921"
"MARTA DEL ROSARIO GARRIDO OCAMPO","nr00292921"
"MARGARITA  POBLETE  ADASME","nr00293821"
"PATRICIA NIMIA BARRIGA KUNSTMANN","nr00294121"
"EDUVIGIS  SAGREDO  RODRIGUEZ","nr00294451"
"YAZMINA HUERTA CONTRERAS","nr00294861"
"CARLOS FERNANDO RAMÍREZ MÖDINGER","nr00295031"
"JACQUELINE MONTERO SEPULVEDA","nr00296211"
"CRISTIAN  PAVEZ  HERRERA","nr00297051"
"CLAUDIO OLIVA REYES","nr00297821"
"JOHN  AGUAYO  GUZMAN","nr00297821"
"PAOLA QUINTANILLA  GODOY","nr00298061"
"PATRICIO NOVOA RAMIREZ","nr00291201"
"VICTOR HANS RIQUELME MORENO","nr00291341"
"MAGALY TRONCOSO GAVILAN","nr00291561"
"EDISON ANTONIO PINCHEIRA PALMA","nr00291581"
"CARLOS DAVID INSUNZA  ROJAS","nr00294421"
"EDUARDO  CORDERO QUINZACARA","nr00295851"
"RODRIGO DONOSO OLAVE","nr00298771"
"CLAUDIO ACUÑA  LE BLANC","nr00298771"
"GINELLA RICCI LOBOS","nr00299001"
"Claudia Bentjerodt Legisos","nr0039281"
"Marcela Pumarino Cruzat","nr0039611"
"Miguel Fuentes Díaz","nr0039621"
"Patricia Medrano","nr0039711"
"Rodrigo De la Barra Tapia","nr0012920311"
"Rodrigo De la Barra Tapia","nr0012957231"
"Antonio Javier Espinoza Rishmague","nr0012957231"
"John Alejandro Besa Orrego","nr0012957231"
"Mirta Celmira Fonseca Troncoso","mu2992912591"
"Mirta Isabel Toledo Retamal","mu2992912591"
"LUIS ESTEBAN FLORES CALDERÓN","nr00293781"
"ANGEL  VERA ROSALES","nr00295271"
"SANDRA PONCE DE LEON SALUCCI","nr00295431"
"RICARDO GONZALEZ CAMPOS","nr00295531"
"JOEL BECERRA  FUENTES","nr00295531"
"YOBANNI SANTANA ANCHUNDIA","nr00295601"
"ANDRES LETELIER OTEIZA","nr00296371"
"Pablo Mattar Oyarzún","nr0039461"
"Pablo Mattar Oyarzún","nr0039501"
"Rodrigo Farias","mu3082916191"
"Raul Vega Negrete","mu3083086551"
"Patricio Ihnen Klammer","mu3083086551"
"Pabla Andrea Orellana Morales","mu3102880611"
"Luis Francisco Zenteno Gomez","mu3142990661"
"Eduardo Araneda Schuler","mu3152893331"
"sara, garrido","nr00533541"
"Manuel Fernando, Bagnara Vivanco","nr00535581"
"GASTON, GAUCHE STRANGE","nr00537251"
"Felipe, Del Solar Agüero","nr00537371"
"Carlos, Castro Tapia","nr00539141"
"Andrea, Cruces Romero","nr00539141"
"GERALD, SOTOMAYOR CESPEDES","nr00539141"
"DAVID, TORREBLANCA MUÑOZ","nr00539141"
"Marco, Carvajal Queupil","nr00538441"
"fernando, brito","nr00538551"
"Antonieta, Miranda Avalos","nr00538611"
"Natalio, Dorfman","nr00539041"
"Juan Manuel, Mira V.","nr00539041"
"Victor, Mora","nr00539361"
"Eduardo Rafael, García Bellalta","nr00539491"
"Pablo, Gonzalez","nr00539521"
"Ricardo, Moyano Monreal","nr00539321"
"Luisa del Carmen, Zapata Monzalves","nr00539561"
"Marcos, Varas A.","nr00539611"
"Daisy, Alvarado Salgado","nr00539961"
"Daniel, Acevedo","nr00540001"
"Alvaro Rodrigo, Reyes Paredes","nr00540001"
"Felipe, Del Solar Agüero","nr00540011"
"Angelica, Cayupil","nr00540351"
"Luisa del Carmen, Zapata Monzalves","nr00540511"
"RAMON SOLANO, ESPEJO VIDAL","nr00540681"
"Carlos, Muñoz Barra","nr00540831"
"Edith Eleonora, Silva Matus","nr00541041"
"Natalio, Mamani Ríos","nr00541191"
"Berta, Hernández","nr00541271"
"FERNANDO, LARRAÍN ANINAT","nr00541491"
"Felipe, Del Solar Agüero","nr00541961"
"Gastón, Donoso","nr00541961"
"Camilo, Justiniano","nr00541961"
"Felipe, Del Solar Agüero","nr00542031"
"Mario, Vargas Cociña","nr00542221"
"Julio, urzua villarroel","nr00542251"
"Jose, Lemuy Toledo","nr00542251"
"iris, Velasco Vera","nr00542911"
"Berta, Hernández","nr00540661"
"Luisa del Carmen, Zapata Monzalves","nr00540851"
"Juan, Torres Lillo","nr00540971"
"Sara, Díaz Piñones","nr00541081"
"Nicolás, Bär","nr00541231"
"Alejandro, Faría Valenzuela","nr00541561"
"Juan, Díaz Costa","nr00541651"
"Luisa del Carmen, Zapata Monzalves","nr00541811"
"Erika , Fuentes","nr00541811"
"Alejandro David, Blamey Alegria","nr00542091"
"Hernan Mauricio, Cortes Bernal","nr00542241"
"Manuel Arturo, Gutierrez Aburto","nr00542241"
"Luisa, Sandoval Parra","nr00542491"
"Hernan Mauricio, Cortes Bernal","nr00542661"
"Manuel Arturo, Gutierrez Aburto","nr00542661"
"Vicente, Silva Martínez","nr00542871"
"Tatiana Angulo","mu1762909191"
"Jaime , Muñoz Andrade","nr00534061"
"Hector, Moyano Rojas","nr00534801"
"Rafael, González Olivares","nr00535381"
"Pablo Berndt Contreras","mu313au18931"
"Hector Eduardo Iturra Beiza","mu3152965431"
"Luisa del Carmen, Zapata Monzalves","nr00538041"
"Luisa del Carmen, Zapata Monzalves","nr00538201"
"Natalio, Dorfman","nr00538621"
"Juan Manuel, Mira V.","nr00538621"
"Esteban, Undurraga","nr00538791"
"Rodrigo, Cardenas Farias","nr00539151"
"Carlos, Castro Tapia","nr00539151"
"Andrea, Cruces Romero","nr00539151"
"GERALD, SOTOMAYOR CESPEDES","nr00539151"
"DAVID, TORREBLANCA MUÑOZ","nr00539151"
"Salvador Alexis, Ramírez Fuenzalida","nr00539241"
"Claudio, Letelier","nr00539511"
"Claudia Marcela, Contreras Jaña","nr00540121"
"Oscar Roberto, Garrido Valenzuela","nr00540161"
"Carolina, Rojas Molina","nr00540251"
"TITO, ALBORNOZ","nr00540301"
"PATRICIO, GOMEZ","nr00540331"
"Gustavo Eduardo, Quiroz Rojas","nr00540491"
"Paola, Calorio","nr00540651"
"Jorge, Aviles","nr00540861"
"Eliana, Carpio","nr00540861"
"Alex, González","nr00540861"
"Marcelo, Reyes","nr00540951"
"Juana , Zevallos Montealegre","nr00541181"
"Felipe, Del Solar Agüero","nr00541381"
"José Luis, Cárdenas","nr00541801"
"José, Valdivieso","nr00541831"
"Hector, Moyano Rojas","nr00542071"
"Pablo, Cañarte González","nr00542421"
"Sandra, Marin Cheuquelaf","nr00542501"
"Patricio 10.784.960-2, Donoso Tagle","nr00542541"
"Alejandro David, Blamey Alegria","nr00542651"
"Oscar Roberto, Garrido Valenzuela","nr00542681"
"MANUEL, RAMOS","nr00542681"
"Luis Fernando, Laso","nr00542801"
"luis, riquelme cerda","nr00542951"
"Antonio, Carvajal Mella","nr00542951"
"Andrés Zúñiga Mella","ab0012900061"
"Juan Pablo Torres Guzmán","ab0013260691"
"Manuel Ortega Ibarra","ab0043058741"
"Oscar Esquiver Rivera","ab0093448521"
"Gidio Araya","ab0093448521"
"Margit Veloso","ab0103438861"
"Ruben Leal Perez","ab0103438861"
"Rodrigo Andrés Muñoz Contreras","ab0113058771"
"Deysy Valeska Rojas Cortés","ab0113058771"
"Ana Perez Oyarzo","ab0132898501"
"Héctor Alejandro Llegues Vargas","ab0132898501"
"Roberto René Barba Rondanelli","ab0163143061"
"Luis Escalona Venegas","aa0013075201"
"SEBASTIAN DE LA BARRA","ab0013148021"
"Sergio Baeza","ab0013266501"
"María Verónica Ramírez Tapia","ab0023090831"
"Ruben Adolfo Ceron Gonzalez","ab0023090831"
"Danilo Rojas Barahona","ab0023090831"
"Roberto Torres Huerta","ab0023090831"
"CRISTIAN GONZALEZ ARAYA","ab0073060521"
"ANTHONY ALEXIS TORRES FUENZALIDA","ab0073060521"
"Alejandro Alvarez Valenzuela","ab0163143121"
