"asistente","codigoAudiencia"
"Felipe, Del Solar Agüero","nr0057241"
"Felipe, Del Solar Agüero","nr0057411"
"OLGA, PARADA","nr0057601"
"Patricio 10.784.960-2, Donoso Tagle","nr0057611"
"Gabriel, Vildosola","nr0057611"
"Gonzalo, Bustos","nr0057611"
"Luz María, Arias Molina","nr0057801"
"Paola, Calorio","nr0057821"
"Jorge Andres, Enriquez Fuentes","nr0057861"
"Felipe, Saez Carlier","nr0057871"
"Hugo, Olea Torres","nr0058221"
"Claudio, Urrutia","nr0058841"
"Claudio, Urrutia","nr0058851"
"Claudio, Urrutia","nr0058881"
"Joel, Velasco","nr0059211"
"Tatiana, Munro Cabezas","nr0059221"
"Camilo, Larraín Sánchez","nr0059441"
"Felipe, Del Solar Agüero","nr0059471"
"Jose, Morales Acevedo","nr0059491"
"Natalio, Dorfman","nr0059511"
"Manuel, Araya","nr0059511"
"LEANDRO, CORTEZ FRIAS","nr0059701"
"MARGARITA EUGENIA, BRAVO CATALÁN","nr0059881"
"Felipe, Del Solar Agüero","nr0059921"
"Jaime, Díaz Lavanchy","nr0057071"
"Felipe, Del Solar Agüero","nr0057321"
"Felipe, Del Solar Agüero","nr0057621"
"Eduardo, Araya Valdebenito","nr0057641"
"José Luis, Vidal Bracho","nr0057951"
"Felipe, Del Solar Agüero","nr0057991"
"LUIS, PAREDES AGUIRRE","nr0058041"
"Lucy, Jure Cares","nr0058101"
"Paola, Calorio","nr0058141"
"Felipe, Del Solar Agüero","nr0058681"
"Alejandro, Peña Cadiz","nr0058761"
"María Paz, Epelman","nr0059301"
"Antonio, Galvez Poblete","nr0059411"
"Bernardita, Mazo Meza","nr0059521"
"Natalio, Dorfman","nr0059631"
"Marcos, Cvjetkovic Muñoz","nr0059671"
"FERNANDO, BASTARRICA SILVA","nr0059821"
"Felipe, Del Solar Agüero","nr0057391"
"Bernardo Enrrique, Tapia Valderrama","nr0057481"
"Nury, Gajardo","nr0057551"
"Felipe, Del Solar Agüero","nr0057781"
"Carlos, Cárdenas Guajardo","nr0057921"
"Juan Pablo, Schaeffer Fabres","nr0058111"
"Claudio, Bahamondes Saldías","nr0058211"
"Felipe, Del Solar Agüero","nr0058301"
"Edith Jacqueline, Saldivia Sanchez","nr0058421"
"DOMINGO, SILVA AVARIA","nr0058471"
"Marcos, Cvjetkovic Muñoz","nr0058751"
"Bernardita, Mazo Meza","nr0058751"
"Antonio, Galvez Poblete","nr0058771"
"Claudio, Urrutia","nr0058831"
"Felipe, Del Solar Agüero","nr0058951"
"Guillermo Antonio, Jimenez Henriquez","nr0058981"
"Marcos, Cvjetkovic Muñoz","nr0059051"
"Bernardita, Mazo Meza","nr0059051"
"Cesar  , Muena Castillo","nr0059061"
"Marcos, Cvjetkovic Muñoz","nr0059361"
"Bernardita, Mazo Meza","nr0059361"
"Natalio, Dorfman","nr0059401"
"Manuel, Araya","nr0059401"
"Marcos, Cvjetkovic Muñoz","nr0059591"
"Bernardita, Mazo Meza","nr0059591"
"Natalio, Dorfman","nr0059641"
"Natalio, Dorfman","nr0059751"
"Manuel, Araya","nr0059751"
"Bernardita, Mazo Meza","nr0059771"
"Natalio, Dorfman","nr0059811"
"Galvarino, Jofré Araya","nr0059981"
"Jaime Rozas González","ab01455541"
"Evelyn Gallardp","ab01455541"
"Marcelo Vega","ab01455541"
"Evelyn Gallardp","ab01455891"
"PABLO ANDRÉS DIAZ BARRAZA","ab01455891"
"Emiliano Alejandro Orueta Bustos","ab016159481"
"Pablo Guillermo Larenas Caro","ab016159481"
"Claudio Santelices Boettcher","ab016171821"
"yolanda lozano araya","ab017161091"
"Felipe Sandoval","ab010152991"
"Victor Gálvez","ab016150781"
"Adriana Del Carmen González Poblete","ab016313561"
"Claudio Troncoso","ac00149191"
"Victor Abujatum","ac00149191"
"Nuria Guixeras","ac00149191"
"ANDRES REBOLLEDO SMITMANS","ac00149191"
"Thomas Pistre","ad00852131"
"Francisco Omar Arévalo Maturana","ad0093731"
"Bruno Eduardo Ibaceta Orlandi","ad0093731"
"Juan Julio Riquelme Vergara","ad0093731"
"Horacio Hugo Camillieri Soto","ad0093731"
"Pablo Betzabé Muñoz Sepúlveda","ad0093841"
"Patricia Andrea Maturana Urzúa","ad0094071"
"Roberto Galvarino Fuentes Marín","ad0094071"
"Carlos Griffin Castagneto","ad0094441"
"Víctor Jiménez Bignon","ad0094441"
"Mario Palma","ad0094441"
"Audrey Olivier Muralt","ad0094641"
"Isabelle Heyer Frigo","ad0094641"
"Roberto Feher Pérez","ad0094641"
"Fernando Arturo Cordero Sepúlveda","ad0095071"
"Marcia Rodriguez Cordero","ad01342551"
"Juan José Soto Cortés","ad0094081"
"Gonzalo Arano Alcázar","ad0094321"
"Hugo José Cisternas Lorenzo","ad0094321"
"Rubén Villalobos Vera","ad0094361"
"Patricia Simone Birn Korpiolek","ad0094421"
"Diego Hurtado Urzúa","ad0094421"
"GERMAN ANTONIO VERGARA LAGOS","ab085213981"
"Lisbety Sanchez","ab085213981"
"Lin Chu","ad022141451"
"Dongyang Li","ad022141451"
"Guanbin Guo","ad022141451"
"Li Wei","ad022141451"
"Xuesong Zhang","ad022141451"
"Song Wang","ad022141451"
"jose iribarren","ae007153801"
"Gabriel Saldivia","ae007153801"
"Carlos Gomez","ae007153801"
"Cristobal Kulczewski","ae007153801"
"Gonzalo Simón Bustos","ah0012130531"
"Marcelo Dutilh","ah0012130531"
"María Lorena Yaconi Valdebenito","ad0094211"
"Jorge Valentín Carrasco Velarde","ad0094211"
"Rodrigo Andrés Cabrera Cortés","ad0094211"
"Fernando  González  Bruzzone","ad02053841"
"Juan Camus","ah0041164201"
"Francisco Torrealba","ah0041164201"
"MARCELO ALONSO HEREDIA","ah0012130541"
"Pedro Jofré Meza","ah0012130541"
"winston Andrés Rocher Anda","ah001447381"
"Alexis Muñoz Muñoz","ah0042244861"
"Alonso Mella Sanhueza","ah0042244861"
"Juan Villa Solar","ah0042244861"
"Luis Solar Jancinas","ah0042244971"
"Alonso patricio mella sanhueza","ah0042244971"
"juan carlos suazo","ah0042244971"
"Juan Villa Solar","ah0042244971"
"MARIO GONZALEZ ACUÑA","ai00850461"
"JUAN HUENULAO GUTIERREZ","ai00850461"
"Jorge Daza Lobos","ai00439821"
"Cristián Troncoso Alarcón","ai00439821"
"Felipe Rogelio Sepulveda Hernaez","ah0042244721"
"enrique vanryselbergue","ah0042244941"
"enrique vanryselbergue","aj00945491"
"Andrea Saldaña León","aj010128211"
"Boris Chamorro Rebolledo","aj010128211"
"Andrea Saldaña León","aj010145601"
"Boris Chamorro Rebolledo","aj010145601"
"Andrea Saldaña León","aj010177381"
"Boris Chamorro Rebolledo","aj010177381"
"Andrea Saldaña León","aj010177421"
"Boris Chamorro Rebolledo","aj010177421"
"Andrea Saldaña León","aj010177451"
"Boris Chamorro Rebolledo","aj010177451"
"Andrea Saldaña León","aj010177481"
"Boris Chamorro Rebolledo","aj010177481"
"Andrea Saldaña León","aj010177501"
"Boris Chamorro Rebolledo","aj010177501"
"Andrea Saldaña León","aj010197061"
"Carmen Gloria Drago Caballero","aj01052841"
"Valentina Alquinta","ah0081211071"
"Jeanette Angélica Aguirre Sánchez","aj001193891"
"Andrea Saldaña León","aj010123521"
"Boris Chamorro Rebolledo","aj010123521"
"Giovanni Canelo Morales","aj010125061"
"Andrea Saldaña León","aj010177391"
"Boris Chamorro Rebolledo","aj010177391"
"Embajada de Italia","ah001153321"
"Marcelo Esteban Flores Varas","ah001331951"
"Fernando  González  Bruzzone","ad02043981"
"Fernando  González  Bruzzone","ad02053861"
"Ignacio Valentín Gómez Muñoz","ah004140491"
"LORENA ANDREA MONSALVES MATAMALA","ah007165081"
"cristina andrea vergara espinoza","ah0081211131"
"OSCAR RAMIREZ TORRES","ah008170751"
"CECILIA LAGOS GARRIDO","ah008170751"
"JOSE OTAROLA ASTROZA","ah008170751"
"Katia Soto Cárcamo","ah01396201"
"Lorena Norambuena Garrido","ah01396201"
"Katia Soto Cárcamo","ah01396241"
"Úrsula Retamal Márquez","ah01396241"
"Gabriela Covarrubias Pérez","ah01396241"
"Juan Pablo Letelier Morel","aj001351481"
"ALYSON  HADAD REYES","aj001351481"
"JADILLE YOLANDA  BAZA APUD","aj001351481"
"Gonzalo González C.","aj001351481"
"FERNANDO MARTINEZ","al007177401"
"Marcela Contreras","al00755371"
"enrique vanryselbergue","al00784381"
"Boris Chamorro Rebolledo","aj010123591"
"Andrea Saldaña León","aj010123591"
"Andrea Saldaña León","aj010177281"
"Boris Chamorro Rebolledo","aj010177281"
"Andrea Saldaña León","aj010177291"
"Boris Chamorro Rebolledo","aj010177291"
"Andrea Saldaña León","aj010177311"
"Boris Chamorro Rebolledo","aj010177311"
"Andrea Saldaña León","aj010177341"
"Boris Chamorro Rebolledo","aj010177341"
"Boris Chamorro Rebolledo","aj010197021"
"Marcela Contreras","al00746541"
"Marcela Contreras","al00755341"
"maria luisa rivera valencia","aj001562351"
"Francisco de la Maza Chadwick","aj00167381"
"Rodrigo Delgado Mocarquer","aj00167381"
"Germán Codina Powers","aj00167381"
"Eduardo Soto Romero","aj00167381"
"Fernando Chávez Guiñez","aj00167381"
"Jaqueline Guiñez","aj00167381"
"Pedro Enrique Inostroza Valenzuela","aj00167381"
"Ingrid Barttsch","am001139911"
"Jorge Mas","am001142851"
"Sergio Torreti Costa","am001142851"
"Manuel José Navarro  Via","am001142851"
"Carlos Fuenzalida","am001142851"
"Juan Pablo Aylwin Jolfré","am001142851"
"SERGIO ENRIQUE CAVAGNARO  SANTA MARIA","am001142851"
"Cristina  Manterola Capo","am01348131"
"Sergio Valdivieso Cifuentes","am01348131"
"Sergio De La Torre  Araneda","am01348131"
"ALEJANDRO GONZALEZ","an001142061"
"Julio Araya Gonzalez","an001142061"
"Viviana Aranda Silva","an001142121"
"benjamin echeverria","ao004188381"
"Ximena Angelica Gonzalez Frugone","ao005106441"
"Guisela Isabel Zurich Reszczynski","ao005114861"
"Ines Carreño Zamora","ao005114891"
"Fabiola Estrella Kendall Vasquez","ao005114921"
"Ines Carreño Zamora","ao005145891"
"Ines Carreño Zamora","ao005145771"
"Guisela Isabel Zurich Reszczynski","ao005145841"
"Ines Carreño Zamora","ao005145881"
"Juan Antonio Jesús Cortes Olivares","am00540541"
"María Angélica Uribe Ramírez","am00540541"
"Pedro Orozco","an001129361"
"Constantino Kochifas Coñuecar","an001235811"
"Jorge Antonio Gamonal Aravena","ao001192191"
"Walter Vallejos González","am00135851"
"Walter Vallejos González","am00153251"
"Pedro Orozco","an001129351"
"Daniel Farcas","an001142001"
"Leandro Sazo","an001145551"
"Olaf Vargas Aguilera","am0071365281"
"Patricio Enrique Reyes Sepúlveda","ao00537211"
"NELLY ELGUETA","ao00538821"
"Juan Pedro Otárola Navarrete","ao00547281"
"Fabiola Estrella Kendall Vasquez","ao00555081"
"Guisela Isabel Zurich Reszczynski","ao00559391"
"Mauro Ibarra","an00148251"
"MARIANO EZEQUIEL GOLDSCHMIDT","an002145611"
"GUILLERMO RUS","an002145611"
"Viviana Estela García Holuigue","ao00583151"
"Ximena Angelica Gonzalez Frugone","ao00583151"
"Osvaldo Jopia Galán","ao0052672381"
"Carlos Saravia Aravena","ao024182751"
"Carolina Marlene Franco Mardones","ao005106451"
"Ilse Ponce Gallardo","ao005114831"
"Guisela Isabel Zurich Reszczynski","ao005114831"
"Ximena Angelica Gonzalez Frugone","ao005114841"
"Guisela Isabel Zurich Reszczynski","ao005114911"
"Ximena Angelica Gonzalez Frugone","ao00544161"
"Ximena Angelica Gonzalez Frugone","ao00547251"
"Juan Pedro Otárola Navarrete","ao00547261"
"HECTOR ENRIQUE ROJAS PICCARDO","ao005522461"
"Guisela Isabel Zurich Reszczynski","ao00555061"
"Mauricio Andrés Silva Norambuena","ao00557081"
"Guisela Isabel Zurich Reszczynski","ao00559381"
"Juan Pedro Otárola Navarrete","ao00562571"
"Ximena Angelica Gonzalez Frugone","ao00566541"
"Juan Pedro Otárola Navarrete","ao00566541"
"Guisela Isabel Zurich Reszczynski","ao005145761"
"Fabiola Estrella Kendall Vasquez","ao005145901"
"Patricio Enrique Reyes Sepúlveda","ao00538031"
"Marcelo Schilling Rodriguez","ap00139651"
"Carolina González Teneo","ap001263391"
"Javier Hernández Hernández","ap00134901"
"José Luis  Sepúlveda Soza","ap00134901"
"IRINA LEAL","ap00150451"
"ANGEL BOZAN","ap00150451"
"HECTOR ARANEDA","ap00150451"
"ALEXIS PACHECO","ap00150451"
"Rodrigo Alonso Manzano Nahuelpan","ap00138291"
"Claudia Castillo Cienfuegos","ap00138291"
"Mauricio Araneda","ap006264101"
"Maria Jose Hoffmann Opazo","ap006264101"
"Maria de los angeles valdenegro","ap00149291"
"Maria Jose Hoffmann Opazo","ap00149291"
"Jaime Galvez","ap00149291"
"carlos tapia","ap00149291"
"Pedro Caussade","ap00149291"
"Ilse Ponce","ap00149291"
"Rodrigo martinez","ap00149291"
"Mauricio Araneda","ap00149291"
"Mauricio Alejandro Candia Llancas","ap00149291"
"Luis Octavio Vargas Heinrich","ap01663971"
"María Angélica Álvarez Miranda","ap01663971"
"Eduardo Cabrera Ortiz","ap01671331"
"María Angélica Álvarez Miranda","ap01671331"
"enrique vanryselbergue","aq0012149381"
"Saul Gonzalez Caceres","aq0012149381"
"María Graciela Astudillo Bianchi","ao04442171"
"Renán Andrés Latin Quezada","ao04450191"
"María Graciela Astudillo Bianchi","ao04450191"
"Renán Andrés Latin Quezada","ao04450211"
"María Graciela Astudillo Bianchi","ao04450211"
"Renán Andrés Latin Quezada","ao04450221"
"María Graciela Astudillo Bianchi","ao04450221"
"Renán Andrés Latin Quezada","ao04451421"
"María Graciela Astudillo Bianchi","ao04451421"
"Renán Andrés Latin Quezada","ao04451441"
"Ximena Angelica Gonzalez Frugone","ao00547231"
"Fabiola Estrella Kendall Vasquez","ao00547231"
"Felipe Eduardo Espinoza Navarrete","ap010140981"
"Fabiola Estrella Kendall Vasquez","ao00562541"
"Juan Pedro Otárola Navarrete","ao00562551"
"Guisela Isabel Zurich Reszczynski","ao00573991"
"Guisela Isabel Zurich Reszczynski","ao00593991"
"Guisela Isabel Zurich Reszczynski","ao00594001"
"Fernando Valdivieso","ao0092472521"
"Jorge Cristian Muñoz Reyes","aq001162651"
"Cristobal Arroyo Muñoz","aq001162651"
"Jose Urrutia","ar00339391"
"Moyra Rojas","ar00362301"
"Rafael González","ar00362301"
"Jorge Valenzuela","ar00362301"
"Carlos Molinare V.","ao010174011"
"claudio frias beyer","ar001141091"
"Jorge Arevalo","ar001142331"
"Adrian Gonzalo Inostroza Arratia","ar001152551"
"Gustavo Fernando Valdenegro Rubillo","as001140411"
"Igor Alejandro Díaz López de Maturana","as001140431"
"Miguel Angel Alvarado","as001140431"
"Adriana Muñoz","as001140431"
"Denis Enrique Cortés Vargas","as001140431"
"Hugo González González","as001140431"
"Juan Dabet Bozo","as001140431"
"Ximena Araya","ar006198411"
"Andrea Tobar Santander","ap006159341"
"Leonardo Gonzalez Saez","aq001325211"
"Luis Alfaro Lopez","ar0013595581"
"Luis Maturana Villablanca","as001224451"
"Luis Maturana Villablanca","as001224521"
"Luis Maturana Villablanca","as001224571"
"Luis Maturana Villablanca","as001224371"
"Luis Maturana Villablanca","as001224391"
"Ina Castro Ormeño","as001224411"
"Luis Maturana Villablanca","as001224501"
"Luis Maturana Villablanca","as001224551"
"Juan Francisco Bustos Donoso","as001224551"
"Luis Maturana Villablanca","as001224581"
"Ricardo Contreras","as004173271"
"Rodrigo Cortés","as004150321"
"Gabriel Barraza","as004150321"
"Alfredo Rojas Torres","au002140571"
"Javier Ignacio Torres Astete","au002140571"
"Christopher Gehlen","au002291501"
"René Ilabaca","au002291501"
"María Graciela Astudillo Bianchi","ao04441141"
"María Graciela Astudillo Bianchi","ao04450141"
"Renán Andrés Latin Quezada","ao04452441"
"María Graciela Astudillo Bianchi","ao04452441"
"Valentina Alejandra Durán Medina","aw002150911"
"EDUARDO DUSSUEL","aw002150911"
"RODOLFO BERNSTEIN GUERRERO","aw002150911"
"Pedro Rivas","aw002150911"
"María Loreto Carvajal Ambiado","ar0011533871"
"Renán Andrés Latin Quezada","ao04451431"
"Juan Galdames","ar004520181"
"Christian Cacciuttolo","ar004520181"
"winston Andrés Rocher Anda","as001207481"
"Luis Maturana Villablanca","as001224361"
"Luis Maturana Villablanca","as001224441"
"Victor Gálvez","ar002142931"
"Luis Pizarro Gonzalez","ar002142971"
"Raimundo Pavalaerez Z","ar002142971"
"Rubén Espinosa Pereira","ar002142971"
"CHRISTIAN IBAÑEZ PARRA","as004102311"
"Salustio Montalva","as004141351"
"Carlos Ferraz","as004141351"
"Francisco Fredes","as004141351"
"Jorge Ojeda","as004141351"
"Gonzalo Fredes Cerda","av001389131"
"Reinalina Chavarri Muñoz","aw002472161"
"Christian Egli Anfruns","au002291521"
"Rodrigo Baeza","au002291521"
"Rebeca Permuth","au002291521"
"ANTONIO VIDEKA ","as00464701"
"MIGUEL ATILIO FORTT ZANONI","as00464701"
"GABRIEL JELDRES","as00464701"
"Rigoberto Patricio Rimmelin González","as004398741"
"Felipe Miguez","as004398741"
"MARIO PEREIRA","as00447351"
"Emerson Segovia Cortés ","as00447351"
"HECTOR HUGO CONTRERAS NARANJO","as00447351"
"PATRICIO DERCH","as00447351"
"MARIO PEREIRA","as00457241"
"Franco Rafael Aceituno Gandolfo","au004196991"
"winston Andrés Rocher Anda","au002115191"
"MAURICIO MARTINEZ","aw00247381"
"Jose Barria","ao05251981"
"Michel Riquelme","co001indh-141"
"Matías valenzuela Cortez","co001indh-141"
"Franco Fuica Fuica","co001indh-141"
"Gabriel Montalva S.","co001indh-171"
"Victor Alvarado M.","co001indh-171"
"Victor Morales M.","co001indh-171"
"María José Mendoza","co001indh-71"
"María Loreto Medina","co001indh-71"
"Jacqueline Van Rysselberghe","ap001135461"
"Leonidas Romero Saez","ap001135461"
"Carolina Patricia Merino Lobos","ap001197281"
"Ina Castro Ormeño","ap001197281"
"Ina Castro Ormeño","ap001197671"
"Carolina Patricia Merino Lobos","ap001197671"
"andrew trench","ap001198201"
"Mercedes Maulén Parra","co001indh-111"
"German Andrade V.","co001indh-111"
"Héctor Cataldo Ávila","co001indh-81"
"Humberto Arancibia","co001indh-81"
"Bélgica Pérez Zamora","mu016141481"
"MARIO PEREIRA","as00446881"
"PAULINA GANA","as00446881"
"Paula Alvarez Gorvin","as004563081"
"NICOLAS ZEPEDA","as004563081"
"Pablo Gómez","aw00255311"
"Nicolás Eyzaguirre Velasco","aw004172421"
"Jaime Sepulveda","ba001515191"
"AGRUPACION DEPORTIVA DE DISCAPACITADOS CORONEL","mu068142431"
"Jorge Torres Roa","mu105205561"
"Elizabeth Bustamante Coilla","co001indh-131"
"Alice Sáez Baéz","co001indh-131"
"Alejadra Cruz","co001indh-131"
"Angélica Wilson Aedo","co001indh-131"
"Consuelo Contreras","co001indh-131"
"Carolina Carrera","co001indh-131"
"Marcela Benavides","co001indh-131"
"Nicole Valenzuela Carrasco","co001indh-131"
"Sandra Corrales","co001indh-161"
"Carla Adasme","co001indh-161"
"Alexis Corrales","co001indh-161"
"Genaro Soto Barreda","aw00443211"
"jorge rodriguez","mu135lc001ap-00000171"
"JORDI SAEZ","mu135lc001ap-00000531"
"María Cristina Epuante Llancafil","mu168115201"
"Matias Larrain","mu168143541"
"Daniela Van Looveren","mu105205551"
"Lorena Lepez Muñoz","mu105205551"
"Jorge Torres Roa","mu105205551"
"JUAN PABLO LAVIN LEON","mu135lc001ap-00000501"
"EUGENIO GUZMAN ASTETE","mu135lc001ap-00000501"
"Maya Fernández Allende","mu228121591"
"Hector Castro Aburto","mu233297651"
"Walter Vivereos Varas","mu233297651"
"Flor Ampuero Gómez","mu233297651"
"Jeannette Fredes Abarzúa","mu233297651"
"LORENZO MATÍAS MORA MORAGA","mu257150811"
"Andrés","mu26541"
"Roberto Ibaceta","aw00446501"
"Cristina Montenegro","aw00446501"
"Karen Novoa Yevenes","mu035107491"
"LUIS PATRICIO PEÑALOZA","nr0013736381"
"Bárbara Antonia Silva Leris","mu310163811"
"Rafael Carrazana Bolado","mu310163811"
"Pablo Santiago Astete Mermoud","mu339140941"
"Cristian Vergara  Figueroa","mu339140941"
"Enrique Marshall Rivera","nr003601"
"Alvaro Saieh Bendeck","nr003601"
"Jose Lucio Do Nascimento Barroso","nr003661"
"Luis Oscar Herrera Barriga","nr003661"
"Rodolfo  Barreto ","nr003661"
"PABLO  RODRIGUEZ ELORZA","nr003791"
"Gabriel Aparici Cardozo","nr003791"
"Víctor, Valentin García","nr00510001"
"Andrés, Cox Leixelard","nr00510001"
"Miguel, Santamaría","nr00510001"
"Amelia del Carmen, Gaete Trincado","nr00510021"
"Mauricio, Gonzalez Orellana","nr00510071"
"Carlos, Soto Reyes","nr00510071"
"Francisco , Leiva Astudillo","nr00510071"
"Roberto Isaias, Burgos Viveros","nr00510101"
"Juan Carlos, San Martin Arriagada","nr00510101"
"Jose Teodoro, Gutierrez Bermedo","nr00510101"
"Felipe, Sandoval Precht","nr00510141"
"Javier, Ovalle Andrade","nr00510141"
"Victor Hugo, Puchi","nr00510141"
"Francisco Javier, Costabal Madrid","nr00510171"
"Claudia Andrea, Corvalan San Martín","nr00510171"
"Ivan Anselmo, Vasquez gomez","nr00510201"
"Carlos, Espinoza Moraga","nr00510201"
"Rodrigo, Azocar guzman","nr00510201"
"Gustavo Exequiel, Tapia Campos","nr00510321"
"MARIA ESTER, BONILLA","nr00510361"
"RAUL, LARENAS POBLETE","nr00510361"
"Mauricio, Osorio","nr00510411"
"Carlos, Mena Andrade","nr00510411"
"Luis, Berrios Soto","nr00510411"
"Rodrigo, Halpern","nr00510441"
"Raul, Morales Lartiga","nr00510461"
"Luis, Morales Fernandez","nr00510461"
"Patricia, Cifuentes Muñoz","nr00510461"
"Jaime, Foreman Cordova","nr00510461"
"Pedro, Salazar Herrera","nr00510461"
"Pedro, Rodriguez Contreras","nr00510461"
"Alfonso Ivan, Arevalo Reyes","nr00510461"
"PEDRO, SEPULVEDA TOLEDO","nr00510511"
"JAIME, SALAZAR FONSECA","nr00510511"
"CLAUDIA, MUÑOZ RAMIREZ","nr00510511"
"José, Alegría Muñoz","nr00510541"
"Elizabeth, Maulen Vicencio","nr00510541"
"Eric, Letelier","nr00510581"
"TERESA, ROMAN GOMEZ","nr00510611"
"Rafael, Cumsille","nr00510661"
"Héctor, Sandoval Gallegos","nr00510661"
"Juan, Araya Jofré","nr00510661"
"orlando javier, sharp vladilo","nr00510661"
"MARCELO, ALONSO HEREDIA","nr00510661"
"GERMAN, DASTRE GONZALEZ","nr00510661"
"VERONICA, CONTRERAS ALTAMIRANO","nr00510661"
"MARCO, VERAGUA","nr00510661"
"Carlos, Boada Campos","nr00510661"
"ENRIQUE, ROMAN","nr00510661"
"Marcos, Carter","nr00510661"
"ROBERTO, ZUÑIGA BELAUZARAN","nr00510661"
"PEDRO, ZAMORANO PIÑATS","nr00510661"
"Andrea, Palacios Riquelme","nr00510671"
"FERNANDO , ALVEAR","nr00510701"
"Rafael, Guilisasti","nr00510701"
"Fernando, Allendes","nr00510781"
"Víctor, Turpaud Fernández","nr00510851"
"René Antonio, Rojas Sánchez","nr00510861"
"Bernardita, Zúñiga Oliva","nr00510861"
"omar, gonzalez valencia","nr00510891"
"miriam, espinoza zambrano","nr00510891"
"luis, moreno","nr00510891"
"esteban Bladimiro, Acevedo Castro","nr00510921"
"victor, villanueva tassara","nr00510921"
"victor, merino","nr00510921"
"Felipe, Sandoval Precht","nr00511071"
