"asistente","codigoAudiencia"
"Claudia Angélica Bruna Morales","aw0044372681"
"Walter del Rio DuqueExpert","aw0044392761"
"Pamela Andrea Villagrán Vásquez","ax0014320301"
"Luis Andrés Vega Rojas","mu2984361231"
"Rafael Saez","mu2984374781"
"Luis Andrés Vega Rojas","mu2984379971"
"William Rudston Faulconer Pettit","aw0044288751"
"Juan Pablo Saavedra Lyng","aw0044290001"
"Jorge Lagos","aw0044311511"
"Claudio Luna","aw0044311781"
"William Rudston Faulconer Pettit","aw0044322661"
"Mauricio Andrades","aw0044332251"
"Mauricio Gonzalo Lavín Valenzuela","aw0044337301"
"Mario Corvalan Neira","aw0044356611"
"GERARDO URETA PARRAO","mu3164312281"
"ISABEL MARGARITA GAJARDO MILLAS","mu3164312281"
"María Trejos Iturriaga","mu3164312281"
"ANA MARÍA VEGAS  GARCÍA ","nr002156271"
"MAURICIO ROLANDO LEBRECHT  SPERBERG","nr002156271"
"DAVID VENEGAS QUINTEROS","nr002156551"
"ROSSANNA ALEJANDRA ALEGRE CUTURRUFO","nr002158591"
"Luis Andrés Vega Rojas","mu2984361251"
"Luis Andrés Vega Rojas","mu2984380021"
"CIRO  COLOMBARA  LOPEZ","nr002156171"
"ALEXIS PEREZ GONZALEZ","nr002157001"
"ENRIQUE HIGUERA SANHUEZA","nr002158361"
"PEDRO  VERGARA  MANRÍQUEZ","nr002158751"
"RAFAEL FIGUEROA ULLOA","nr002159291"
"RENÉ  PUIG MERINO","nr002159551"
"Natalia Aranguiz Berrios","nr00313331"
"Pablo Mattar Oyarzún","nr00313611"
"GONZALO BUSTOS CARBONE","nr002155731"
"ROSA MARIA  SEGOVIA  AGUIRRE","nr002156851"
"SONIA ELGUEDA ROJAS","nr002159271"
"CHRISTIAN LUCERO M","nr002159741"
"Luis Andrés Vega Rojas","mu2984380051"
"Stefano Augusto, Villanueva Bianchini","nr00556071"
"Juan, Cristi","nr00555601"
"Carlos, Linares","nr00555661"
"Felipe, Del Solar Agüero","nr00555881"
"FERNANDO, VALDES OSSA","nr00556051"
"Luis Enrique Escalona Venegas","aa0014312911"
"Gonzalo Alejandro Díaz Perillán","aa0014312911"
"Ricardo Rodríguez Campos","ab0014383631"
"Beatriz Lagos","ab0024353631"
"Patricio Huerta Moraga","ab0024353631"
"Alejandro Patricio Urrutia Jorquera","ab0024353631"
"Marcelo Eduardo Sandoval Tilleria","ab0024353631"
"Marco Antonio Quintanilla Pizarro","ab0024353631"
"Ariel Ramos Stocker","ab0024353631"
"Nibaldo Ahumada Mondaca","ab0024353631"
"Alex Barrientos Abello","ab0064322331"
"Felipe Domb","ab0114374441"
"EDUARDO SALAZAR RETAMALES","ab0134327211"
"Edgardo Abel Montecinos Ovalle","ab0144327311"
"Daniel Antonio Del Campo Akesson","ab0144338961"
"BARBARA PAREDES","ab0154353011"
"ALEX HERNANDEZ","ab0154353011"
"Fernando Tobar Marchant","aa0014312941"
"Gonzalo Alejandro Díaz Perillán","aa0014312941"
"Luis Enrique Escalona Venegas","aa0014391911"
"Gonzalo Alejandro Díaz Perillán","aa0014391911"
"Gonzalo Recabarren Torres","ab0014361271"
"GUIDO RTEYES CANTERO","ab0014361271"
"Carlos David López Cártes","ab0014361271"
"José Enrique Paz Rivas","ab0014361271"
"Leonidas Romero Saez","ab0014389061"
"Luis Patricio Sáez Ramírez","ab0014389061"
"Jaime Belmar Labbe","ab0024353601"
"Raúl Torrealba Del Pedregal","ab0024353601"
"Sadi Melo Moya","ab0024353601"
"Mario Alejandro Gierke Quevedo","ab0024353601"
"Oscar Sumonte","ab0024353601"
"Ana Maria Silva Gutierrez","ab0024353601"
"Jessica Paola Mualim Fajuri","ab0024353601"
"Carlos Cuadrado Prats","ab0024353601"
"Henry Campos Coa","ab0024353601"
"Germán Codina Powers","ab0024353601"
"Carlos Enrique Soto González","ab0024353601"
"Felipe Delpín Aguilar","ab0024353601"
"Rodrigo Sánchez Villalobos","ab0024353601"
"Patricia Morales Rodríguez","ab0024362791"
"LETICIA FLORES POBLETE","ab0024362791"
"Julio Hermosilla Muñoz","ab0024362791"
"VERONICA MORALES ALMENDRAS","ab0024362791"
"CARLOS PONCE-HILLE","ab0024362791"
"Andrea Gonzalez Muñoz","ab0024362791"
"makarena albornoz","ab0144293241"
"Juan Patricio Matic Chanceaulme","ab0154318681"
"Susana Soto","aa0014312821"
"Gonzalo Alejandro Díaz Perillán","aa0014312821"
"Victor Manuel Jorquera","ab0014333481"
"Sergio Arturo Perez Jara","ab0014333481"
"Alejandro Jurado","ab0024362741"
"Ricardo Boris Acuña González","ab0024391511"
"Rosa Vergara Diaz","ab0064348271"
"Carolina Espinoza","ab0064348271"
"luis mesina","ab0064348271"
"Javier Pineda Olcay","ab0064348271"
"Mario Sandoval","ab0104312681"
"Alex Nilsson Matute Johns","ab0144372161"
"Juan Pablo Jainaga Mallagaray","ab0154376711"
"NICOLAS ALEJANDRO BERGH CONTARDO","ab0184295261"
"Andrés Longton Herrera","ab0184305191"
"José Emilio Guzmán Cepeda","ab0184305191"
"José Emilio Guzmán Cepeda","ab0184305351"
"Andrés Longton Herrera","ab0184305351"
"Luis Rafael Pardo Saínz","ab0184307491"
"Fernando Urrutia Acevedo","ab0184307491"
"Alejandro Antonio Garrido Baez","ab0184307491"
"Sergio Antonio Salazar Vargas","ab0184305181"
"Francisco Javier Álvarez Román","ab0184333171"
"Samuel Leppe","ab0204329081"
"JORGE ENRIQUE RODRIGUEZ LEPPE","ab0204329081"
"RODRIGO ACEVEDO","ab0204329081"
"Alvaro Ignacio Ried Roncagliolo","ab0204329081"
"FRANCISCO JARPA MORENO","ab0204329081"
"Juan Fernando Waidele","ab0204329081"
"PATRICIO PAROT GAMBOA","ab0204329081"
"Abel Bravo Bravo","ab0204329081"
"Luis Concha","ab0204380921"
"ANTONIO RAMIREZ","ab0204380921"
"Argenis Avendaño","ad0084299741"
"Alejandro Enrique Guiloff Caro","ad0084352561"
"Servio Hernandez","ab0214377991"
"Jaime Raúl Leonardo Valdebenito Alcócer","ab0754299001"
"Alberto Isaac Arancibia Carrasco","ab0934300191"
"Luis Destefani San Martín","ab0934343351"
"Manuel José Alcalde Peñafiel","ae0014373371"
"Catherine Carolina Tornel León","ae0014373371"
"Andrés Pérez Morales","ae0014373371"
"Juan José Obach Granifo","ae0014373371"
"María Victoria Valderas Sánchez","ad0134383171"
"Cristian Marcos Santelices Castillo","ab0934339421"
"Sebastian Muñoz Canales","ab0934339421"
"Lorena Alejandra Espinoza Figueroa","ab0934365141"
"Daniel Andrés Huerta Cordero","ad0224299901"
"Daniel Andrés Huerta Cordero","ad0224299911"
"Ricardo Félix Ovalle Rivera","ad0224390741"
"Lorena Neilson Candia","ac0044369941"
"matias vargas batlle","ad0134357481"
"Ignacio Javier Zelada Guerra","ad0134357481"
"Manuel Francisco Sánchez Rocha","ad0154321251"
"Juan Carlos Fuentes Saleme","ad0154321251"
"Gian Piero Piazza Zampighi","ad0154321251"
"Pamela Soto","ad0154321251"
"MARIA DE LOS ANGELES SANDOVAL BRIONES","ad0164371271"
"Jaime Del Valle","ab0694330021"
"Marisol Del Carmen Morales Romero","ab0694330021"
"Jaime Raúl Leonardo Valdebenito Alcócer","ab0754298991"
"Lorena Alejandra Espinoza Figueroa","ab0934300131"
"Mariela Formas","ac0074345121"
"MARIA ANGELICA SANCHEZ","ac0074345121"
"Sebastian Molina Necul","ac0074345121"
"Gastón Fernandez Schiaffino","ac0074345121"
"Karina Canepa Espada","ac0074376801"
"María Helena Lee Marasca","ac0074376801"
"Juan Ignacio Poupin Swinburn","ad0064347101"
"Claudio Francisco Schrader Ramos","ad0064347101"
"Andrés Germán Kaiser Caldera","ad0064369771"
"Teemu Alakoski","ad0064370121"
"Toni Toyryla","ad0064370121"
"CARLOS ALEJANDRO QUIROZ ARAYA","ad0064370121"
"Tania Pierotic Mendia","ac0074351261"
"Patricio Peraldi","ad0064294111"
"Francisco Peña","ad0064294111"
"Cristian Martínez","ad0064304061"
"Yunus Emre METINYURT","ad0064335431"
"Cumali ERGAN","ad0064335431"
"Gökhan KUS","ad0064335431"
"Yasin ARSLAN","ad0064335431"
"Erhan SARACOGLU","ad0064335431"
"Mesut Zafer SARI","ad0064335431"
"Robson Huren","ad0064336641"
"Tristan Jacques Henri Lecrivain","ad0064336641"
"CARLOS ALEJANDRO QUIROZ ARAYA","ad0064336641"
"enrique benitez","ad0064346981"
"Rubén Lobos Pozo","ad0064346981"
"Diego Utreras","ad0064346981"
"Jorge Alejandro Cantín González","ad0064346981"
"Victor Eduardo Covarrubias Pavez","ad0074324221"
"Alexis Tobar","ad0074348301"
"Raúl Matamala Carrillo","ad0074348301"
"Alejandro Eduardo Cabezas Espinoza","ad0074348301"
"Miguel Oviedo","ad0074348331"
"Alejandro Eduardo Cabezas Espinoza","ad0074348331"
"Simón Antonio Ramírez Guerra","ae0064297741"
"Cecilia Inés Fierro Salcedo","ae0064297741"
"GUILLERMO MOLINA","ae0064301711"
"Felipe Yañez Villanueva","ae0064318311"
"Astrid Schudeck Schudeck","ae0064371871"
"Macarena Paz Gajardo Palma","ae0064371871"
"Rodrigo Rodriguez Jarpa","ae0064379631"
"Claudia Romero Castillo","ae0034292211"
"Cristian Leonardo Céspedes Viñuela","ae0034292211"
"Jorge Enrique Cortés Reyes","ae0034292211"
"Jorge Enrique Cortés Reyes","ae0034309221"
"Catalina Martínez Morales","ae0034309221"
"Oscar Quevedo","ae0034309221"
"Karina Huenchullán","ae0034352491"
"Jorge Enrique Cortés Reyes","ae0034380071"
"Héctor Eduardo Mena Valderas","ae0034380071"
"Cristian Leonardo Céspedes Viñuela","ae0034386231"
"Héctor Eduardo Mena Valderas","ae0034386231"
"Carla Cáceres Mauricio","ae0034386231"
"Hugo Moreno Martínez","ae0034386231"
"Jorge Enrique Cortés Reyes","ae0034386231"
"Bárbara Andrea Guzmán Santibáñez","ae0034386421"
"Ines Mariana Herrera","ae0044390711"
"Andrés Santa Cruz López","ah0014310041"
"FERNANDO JOSE ECHEVERRIA VIAL","ah0014363651"
"Claudio Francisco Schrader Ramos","ad0204344431"
"Juan Ignacio Poupin Swinburn","ad0204344431"
"Colombia Agudelo","ad0204357461"
"Ricardo Alejandro Radebach Varas","ah0024329721"
"ANTONIO MUÑOZ","ad0064301991"
"Victor guevara","ad0064301991"
"Roberto Arredondo Gonzalez","ad0064301991"
"Michael Krumbholz","ad0064311761"
"Alexander Arndt","ad0064311761"
"CARLOS ALEJANDRO QUIROZ ARAYA","ad0064311761"
"Ricardo Bustelo","ad0064313491"
"Josè Roberto Bascuñàn Arancibia","ad0064337291"
"Claudio Mauricio Martínez Martínez","ad0064337291"
"Jiri Kupka","ad0064371981"
"CAROLINA PARSONS BOBADILLA","ad0064371981"
"ISAAC RAMOS GONZALEZ","ad0064371981"
"Eric Matus","ad0064389931"
"Alejandro Dalannays","ad0064389931"
"Alejandro Eduardo Cabezas Espinoza","ad0074348321"
"Iván Cádiz","ad0074348351"
"Alejandro Eduardo Cabezas Espinoza","ad0074348351"
"Diego Hurtado Urzúa","ad0074363391"
"JONATHAN araya","ae0064305611"
"Juan Carlos Bailey Gálvez","ae0064339271"
"PABLO ALBORNOZ","ae0064339271"
"Claudio Henríquez","ae0064344301"
"Carlos Teixidó Palacios","ae0064350111"
"Fabio Villas Boas de Almeida","ae0064350111"
"Fernando Herradón Martín","ae0064350111"
"Alvaro Fernando Contreras Palavera","ae0064380971"
"Gustavo Benko Kapurary","ae0034300621"
"Jorge Enrique Cortés Reyes","ae0034328651"
"Cristian Leonardo Céspedes Viñuela","ae0034328651"
"Héctor Eduardo Mena Valderas","ae0034328651"
"Luis Fernando Vives Canibilo","ae0034328651"
"Ayleen Dragicevic","ae0034328651"
"Fabián Eliecer Jaque Bruce","ae0034328651"
"Jorge Enrique Cortés Reyes","ae0034359441"
"Cristian Leonardo Céspedes Viñuela","ae0034359441"
"Jorge Enrique Cortés Reyes","ae0034364161"
"Cristian Leonardo Céspedes Viñuela","ae0034364161"
"Jorge Enrique Cortés Reyes","ae0034367571"
"Cristian Leonardo Céspedes Viñuela","ae0034367571"
"Hugo Moreno Martínez","ae0034367571"
"Jorge Enrique Cortés Reyes","ae0034371971"
"Cristian Leonardo Céspedes Viñuela","ae0034371971"
"Catalina Martínez Morales","ae0034371971"
"David Valenzuela Furet","ae0034374421"
"Brayan Eduardo Cáceres Díaz","ah0014299251"
"Jorge Andrés Tapia Rodriguez","ah0014353681"
"SERGIO GARIN","ah0014384281"
"OSVALDO PARADA","ah0014384281"
"EUGENIO CONCHA","ah0014384281"
"Patricio Valenzuela Letelier","ah0014384281"
"RODRIGO ESTEVEZ SCHMITZ","ah0014384281"
"CRISTIAN DODOS","ah0014384281"
"RODRIGO ABASCAL","ah0014384281"
"Magdalena Matte Sanchez","ah0014384281"
"Matias Correa Vial","ah0014384281"
"MARCIA ECHENIQUE","ah0124339841"
"Juan Molina","ah0124339841"
"Verónica Corrales Espinoza","ah0124339841"
"CLAUDIA MARTINES LÓPEZ","ah0124339841"
"Ricardo Alejandro Riquelme Díaz","ad0204359071"
"José Pedro Núñez Barruel","ah0024306671"
"María Elena Chamorro","ah0024306671"
"Alexander Sierra","ah0024322631"
"Max Montoya Bing","ah0024322631"
"Patricio Osvaldo Díaz Oyarzún","ah0024341711"
"Ricardo Alejandro Radebach Varas","ah0024344611"
"Alberto Silva Haro","ah0044357421"
"David Acuña","ah0044363051"
"Paulo Herrera","ah0044378161"
"Rosario Serrano","ah0044378161"
"Patricia Rojas","ah0074319551"
"Francisco Dávila","ai0024369841"
"Pablo Andres Gonzalez Pieper","ai0024369841"
"Bernardita McPhee","ai0024369841"
"Javier López Huentemil","ai0024376361"
"YERGO OMAR RIVERA ROJAS","ai0044388781"
"Luis Humberto Figueroa De La Barra","ae0094312051"
"Cristian Matías Carmona Larraín","ae0094312051"
"Gabriela Beatriz Gurovich Camhi","ae0094312051"
"Christian Eduardo Larraín Pizarro","ae0094312051"
"Rosario Celedón Forster","ae0094312051"
"Kevin Noel Cowan Logan","ae0094312051"
"Mauricio Larraín Errázuriz","ae0094312051"
"Osvaldo Enrique Adasme Donoso","ae0094312051"
"DANIEL ERNESTO GARCIA SCHILLING","ae0094319901"
"JOSE ANTONIO GASPAR CANDIA","ae0094319901"
"Gabriela Beatriz Gurovich Camhi","ae0094319901"
"Cristian Matías Carmona Larraín","ae0094354431"
"Luis Humberto Figueroa De La Barra","ae0094371181"
"Cristian Matías Carmona Larraín","ae0094371181"
"Gabriela Beatriz Gurovich Camhi","ae0094371181"
"DANIEL ERNESTO GARCIA SCHILLING","ae0094371201"
"Gabriela Beatriz Gurovich Camhi","ae0094371201"
"Patricio Valenzuela Concha","ae0094382201"
"Mauricio Chacon Lolas","ae0114369471"
"Alejandro Cifuentes","ah0084303891"
"Alejandro Cifuentes","ah0084331651"
"alfredo prieto arroyo","ah0044339891"
"brain jadell villalon","ah0044339891"
"jose antonio jimenez cox","ah0044339891"
"Cornelia Sonnenberg","ah0044340431"
"daniela avila","ah0074355761"
"Cristian Alejandro Baez Lazcano","ah0074392871"
"MARTA VICTORIA SALGADO HENRIQUEZ","ah0074392871"
"Marco Antonio Llerena Rodriguez","ah0074392871"
"Luis Catrilef","ae0064309771"
"Rodolfo Antonio Echeverria Sanzana","ae0064309771"
"Juan Carlos Ramos de Aguirre","ae0074386261"
"MANUEL MIRANDA AGUERO","ae0074386261"
"Javier Dib","ae0014291241"
"Andrés Pérez Morales","ae0014377131"
"Andrés Eduardo Hernando García","ae0014377131"
"Jorge Enrique Cortés Reyes","ae0034304201"
"Cristian Leonardo Céspedes Viñuela","ae0034304201"
"Catalina Andrea Bustos Turu","ae0034304201"
"Ruben Sosa Jimenez","ae0034304201"
"Angel Nuñez","ae0034304201"
"Alexis Mendoza","ae0034316461"
"Jorge Enrique Cortés Reyes","ae0034348461"
"Cristian Leonardo Céspedes Viñuela","ae0034348461"
"JOSE VALIENTE","ae0034348461"
"Maria Belén Rojas Videla","ah0014307171"
"Francisco Javier Errázuriz","ah0014307171"
"EDMUNDO ELUCHANS","ah0014310231"
"José Nuñez Pardo","ah0014322831"
"Raul Roberto Henríquez Burgos","ah0014340451"
"Rodolfo Postigo","ah0014384331"
"Sandra Maria Bravo Sanchez","ah0014384351"
"Alexis Herrera Órdenes","ad0204293101"
"Luis Ricardo Cortés Sepúlveda","ad0204309851"
"Johnny álvaro Saldías Burgos","ah0024287011"
"Álvaro Arturo Pérez Nur","ah0024303571"
"Max Montoya Bing","ah0024322621"
"Alexander Sierra","ah0024322621"
"Daniela Monserrat Cáceres Núñez","ah0024380261"
"María Elena Chamorro","ah0024380261"
"Nikolaus McLachlan","ah0044384731"
"Cristobal Girardi","ah0044384731"
"Maria Angelica Otey Rosas","ai0084338201"
"Fernando Gabriel Medina Gatica","ai0084338201"
"CLAUDIA MARTINES LÓPEZ","ah0124366801"
"Juan Molina","ah0124366801"
"Elsa Julio Araya","aj0104311241"
"Marcelo Eduardo Sandoval Tilleria","ah0094319481"
"Marco Antonio Quintanilla Pizarro","ah0094319481"
"Nibaldo Ahumada Mondaca","ah0094319481"
"Beatriz Lagos","ah0094319481"
"Ariel Ramos Stocker","ah0094319481"
"Patricio Huerta Moraga","ah0094319481"
"Alejandro Patricio Urrutia Jorquera","ah0094319481"
"Manuel Alejandro Muñoz García","ah0094354381"
"CARLOS SANDOVAL","ah0094354381"
"Miriam Berrocal Garrido","ah0094354381"
"Héctor Torruella","ah0104298011"
"Andrés Gálvez Briones","ah0104298011"
"Carlos Saavedra Efner","ah0104298011"
"Hernan Rojas","ah0104302251"
"MARCIA ISABEL WALL TORO","aj0014288541"
"Flor María Urra Contreras","aj0014288541"
"Elsa Orieta Bustamante Badilla","aj0014288541"
"Claudio Aburto C.","aj0014288541"
"Manuel Chávez Zapata","aj0014342101"
"Elizabeth Ferrada Araneda","aj0014342101"
"Miguel Francisco Gaete De la Fuente","aj0014342101"
"MARCIA ISABEL WALL TORO","aj0014342101"
"ALEJANDRO CARTES RODRIGUEZ","aj0014345201"
"Aliro Luis Quezada Vivar","aj0014345201"
"ALBERTO FIGUEROA QUEZADA","ak0064340481"
"Mario Benítez Cofré","ak0064340481"
"Mario Palavecinos Castillo","ak0064340481"
"daniel leon","ak0064341411"
"henry flores","ak0064372561"
"Luis Turconi","ae0074303901"
"Ricardo Anguiano","ae0074303901"
"JOSE ANTONIO GASPAR CANDIA","ae0094298001"
"Rosario Celedón Forster","ae0094298001"
"Kevin Noel Cowan Logan","ae0094298001"
"Patricio Valenzuela Concha","ae0094298001"
"Gabriela Beatriz Gurovich Camhi","ae0094298001"
"LUCIA CANALES LARDIEZ","ae0094298001"
"Patricio Valenzuela Concha","ae0094303531"
"María Isabel Aranda Ramírez","ae0094331061"
"DANIEL ERNESTO GARCIA SCHILLING","ae0094333391"
"Gabriela Beatriz Gurovich Camhi","ae0094333391"
"Gerardo Andrés Bravo Riquelme","ae0094333391"
"MARGARITA GUARDA","al0014339751"
"Jaime Enrique Gonzalez Mallea","al0014339751"
"Cristóbal Lira Ibáñez","aj0114304861"
"Bárbara Soto Silva","aj0114304861"
"Soledad Covarrubias","aj0114304861"
"Luis Antonio Berwart Araya","aj0114305021"
"Jorge Arrigada Guerrero","aj0114308171"
"José Roberto Bravo Araya","aj0114308171"
