"asistente","codigoAudiencia"
"Sandra Ugarte Solorza","mu1091895881"
"Antonio Olivares Miranda","mu1091895881"
"Rodrigo jofre","mu1912178711"
"Odette Arcos Guzman","mu1913009001"
"Rafael Oscar Vargas Caverlotti","mu1241878801"
"Pedro Sanchez","mu1971761491"
"CRISTIAN GILCHRIST BAHAMONDE","mu2361917681"
"Julio Santos Parada","mu2901862571"
"miguel garcia cuevas","mu2391894441"
"Rodrigo Aljaro","mu2531825651"
"Hugo Eduardo Poblete","mu2651991561"
"suset valenzuela","mu2921798121"
"Antonio Urbina Salas","mu2921844761"
"CLAUDIO BARROS MONTENEGRO","mu1931946031"
"jeria ule sanchez","mu2341910991"
"Jaime Sepulveda","mu2361835951"
"Ariel Orellana","mu2361835951"
"harry dante ardiles vega","mu2571963721"
"Igor Carrazana","mu2651943151"
"Viviana Cecilia Aedo Bascur","mu2652234841"
"MONICA MARCELA OPAZO CORREA","ax0011934211"
"Elvio Dante Santana Gonzalez","mu3191926921"
"luis marcelo ojeda sepulveda","mu3391982811"
"sergio alfredo lillo mancilla","mu3401920801"
"CRISTIAN FERNANDO ASCUI CASTRO","mu0351961291"
"MAYALEN SIESLA GARCIA","mu3391761351"
"ENRIQUE UGARTE SANHUEZA","nr00249971"
"RUTH YAQUELINE GAETE NEIRA","nr00250651"
"JACQUELINE BRICEÑO SALINAS","nr00251081"
"SILVIA DEL PILAR SAN JUAN MORALES","nr00251391"
"GONZALO  CÁRDENAS DÍAZ","nr00252201"
"MARISOL DE LA CRUZ COÑUECAR CUMIN","nr00252411"
"MAX ALEJANDRO  AGUILAR  BELMAR","nr00252591"
"LAURA LEMOS .","nr00253121"
"LAURA SATORRES .","nr00253121"
"MARCELA RAMOS ESPINOZA","nr00253311"
"PILAR SAN JUAN MORALES","nr00253991"
"IGOR PARRA BUSTOS","nr00254241"
"ROBERTO COLOMA DEL VALLE","nr00254241"
"CESAR GONZALEZ CASTILLO","nr00254251"
"RICARDO GRECO LOMBARD","nr00254271"
"GONZALO CARDENAS DIAZ","nr00254751"
"AIDA ARENAS GONZALEZ","nr00254891"
"EVELYN  ARIAS ORTEGA","nr00255361"
"PAULA  GONZALEZ CATALDO","nr00255361"
"IVAN BORIE MAFUD","nr00255361"
"PABLO  HERNANDEZ  MORALES ","nr00256131"
"JAIME  MONSALVES  HERRERA","nr00256721"
"MÓNICA  VARAS CASTILLO","nr00256891"
"FERNANDO LEAL ARAVENA","nr00250561"
"CLAUDIA ARANCIBIA ZAMBRANO","nr00251471"
"ROSANA ADAROS PASTEN","nr00251471"
"JULIO  ARAVENA SERRI","nr00253571"
"MARÍA JOSÉ DUARTE FLORES","nr00253591"
"MONICA  OPAZO CORREA","nr00253851"
"JORGE ADOLFO ECHEVERRÍA MEJIAS","nr00254971"
"JULIO ARAVENA  SERRI","nr00256841"
"VERÓNICA GARRIDO BRICEÑO","nr00256981"
"Matías Bernier Bórquez","nr0035581"
"Isabel Flores Moreno","nr0035511"
"Christian Ortiz Nuñez","nr0035511"
"Miguel Fuentes Díaz","nr0035721"
"Pablo Herrera Fones","nr0035951"
"Julian Arellano","mu3401826201"
"Cristian Eduardo, Parodi Fuentes","nr00525911"
"Natalio, Dorfman","nr00526081"
"Luis Fernando, Laso","nr00526401"
"Monica, Telias De Mayo","nr00526571"
"Patricia, Sepulveda Orbenes","nr00526571"
"Christian , Barrientos Rivas","nr00526621"
"Juan, Rivera Aguilera","nr00526731"
"Francisco, Villalón Laidlaw","nr00526781"
"ORIETA SALINAS","mu0421920581"
"Alejandra Rojas","mu2991918091"
"JUAN  BARRERA CORREA","nr00252291"
"JAVIER MUÑOZ RIQUELME","nr00252291"
"UBERLINDA AQUEA BARRAZA","nr00252331"
"LUZ ARIAS ESCOBAR","nr00252561"
"JUAN CARLOS PRADO BERGER","nr00252681"
"FRANCISCO SÁNCHEZ HORMAZABAL","nr00252801"
"EDUARDO CORDERO QUINZCACARA","nr00252801"
"MARCO ANTONIO MENESES LARA","nr00253061"
"ALAN BAZAN FARFAN","nr00253061"
"FRANCISCO  ALLENDES BARROS","nr00253551"
"SERGIO MARABOLI FLORES","nr00253611"
"OSCAR RUIS-TAGLE RAMIREZ","nr00253801"
"ALEJANDRA ARANGUIZ SANCHEZ","nr00253801"
"PEDRO  HERNANDEZ GOMEZ","nr00254201"
"GIANCARLO TIRADO VALDEZ","nr00254761"
"RODRIGO NOVOA SEPULVEDA","nr00255441"
"IRIS OLIVIA VARGAS  DELGADO","nr00255441"
"LUIS ENRIQUE RIOS MELILLAN","nr00255751"
"Gerardo, Muñoz","nr00525871"
"Waldo, Parra Pizarro","nr00526021"
"Natalia, Dasencich","nr00526031"
"Mónica, Bonnefoy","nr00526341"
"ESMERALDA , MUÑOZ BRAVO","nr00526371"
"Mónica, Bonnefoy","nr00526531"
"Natalio, Dorfman","nr00526541"
"Juan Pablo, Guzman","nr00526611"
"ESMERALDA , MUÑOZ BRAVO","nr00526671"
"PAOLA CASTILLO MONTERO","nr0035391"
"Miguel Fuentes Díaz","nr0035561"
"Alberto Naudon Dell´Oro","nr0035761"
"Juan Rodrigo, Ramirez Alegre","nr00523241"
"Gonzalo Patricio Menichetti Tassara","mu3111903161"
"Pablo Manriquez","mu3111903161"
"NELSON RODRIGO ORELLANA URZUA","un0111951791"
"Mauricio Mellado Chamblas","mu313au16261"
"Cecilia Corsi Zapata","mu313au16561"
"Cecilia Corsi Zapata","mu313au16571"
"JOSE POLIDURA","mu3151825061"
"Natalia, Dasencich","nr00535521"
"Ignacio, Bunster","nr00525591"
"Christian, Fuenzalida Tapia","nr00526111"
"oscar mauricio, valenzuela ulloa","nr00526221"
"Alvaro , Cruz Aninat ","nr00526281"
"Ricardo, Riveros Vera","nr00526451"
"Natalio, Dorfman","nr00526641"
"Mónica, Bonnefoy","nr00526691"
"FERNANDO, LARRAÍN ANINAT","nr00526911"
"Mauricio Peña","mu1821889391"
"Juan Focacci","ab0071748161"
"elena velasquez","ab0071748161"
"Fabiola Gamboa","ab0091835851"
"Carlos Hadjez","ab0091835851"
"Gabriel Marcuz","ab0092026541"
"Nelson Francino Veldes","ab0171792941"
"Humberto Tapia Godoy","ab0171792941"
"Ruben Guerrero Aranda","ab0171792941"
"Luis Sosa Avilés","ab0171792941"
"LUIS FUENTES NAVARRETE","ab0171960101"
"Alejandro Andrés Henríquez Caviedes","ab0171975821"
"Boris Chamorro Rebolledo","ab0011871511"
"José Orlando Suazo Muñoz","ab0011871511"
"Gonzalo Ignacio Osorio Rioseco","ab0011871511"
"Ariel Jordan Duran Fredes","ab0011871511"
"Francisco Javier Reyes Aguayo","ab0011871511"
"Daniel Davíd Antonio Rosales Salgado","ab0011871511"
"Carmen Alicia Graciela Madinagoitia Chamorro","ab0011871511"
"Rene Alfredo Lucero Allen","ab0011871511"
"NOELIA CRUCES APABLAZA","ab0011871511"
"Marcelo Salvador Dospital Bravo","ab0021892531"
"Ximena Gargon","ab0041886661"
"GLORIA ANGELICA HUANCA MAMAMI","ab0071788571"
"EDMUNDO RIVERO RIQUELME","ab0071788571"
"Michael Humire Choque","ab0071788571"
"Jorge Cáceres Godoy","ab0071788571"
"eduardo de la barrera","ab0091816231"
"Maureen Gallardo","ab0111792251"
"Claudio Esteban Mora Ormazábal","ab0111887541"
"Claudio Daniel Contreras Villalón","ab0131951331"
"Fernanda Azocar Rodriguez","ab0161790661"
"Alberto Diaz Parra","ab0171951511"
"NINOSKA KATIA PEÑARANDA TAPIA","ab0171951511"
"Carolina Gonzalez Velazquez","ab0171951511"
"YANINNA CORTES","ab0172285871"
"ENRIQUE ALCALDE","ab0011914201"
"Waldo fernando Amigo Medina","ab0021946071"
"Evelyn Villanueva Sepúlveda","ab0021946071"
"Rodrigo Vial DUmas","ab0041868241"
"SUSANA RIVEROS GONZALEZ","ab0111786591"
"Administrador Segpres","ab0172285901"
"JULIO MANUEL FUENTES ALARCON","ab0191854291"
"Valentina Edith Gonzalez Soto","ab0191854291"
"Sergio Zarzar Andonie","ab0191854251"
"Juan Alberto Arancibia Krebs","ab0191887741"
"Jorge Andrés Reyes Poblete","ab0192067651"
"Sergio Federico Sandoval Lorca","ab0192067651"
"Sandra Jenifer Cuello Torrejon","ab0241781341"
"IGNACIO FERNANDEZ","ab0241781341"
"jeanette lepicheo","ab0241877781"
"Oscar Véliz Rojas","ab0241877781"
"Gabriel Zegers Müller","ab0461863101"
"maria plaza olivares","ab0261825981"
"Katteryne Beatriz Díaz Candia","ad00923621"
"Capitán (J) Vittorio Ángel Perazzo Donnes","ad00923621"
"Juan Enrique Concha Concha","ad00924681"
"Raúl Herreros Turpaud","ad00924681"
"Coronel Ramiro Alejandro Rosales Chacón","ad00924681"
"Coronel Jaime Hernán Peralta Delgado","ad00924681"
"Teniente Coronel Luis Alfonso Saldías Carabante","ad00924681"
"Mayor Diego Esteban Salas Villarroel","ad00924681"
"Capitán Paula Marianela Mella Leiva","ad00924681"
"Teniente Patricio Eduardo Cáceres Barrios","ad00924681"
"Sargento 1ro. Sec. Alex Ismael León Cáceres","ad00924681"
"David Armando Bustos León","ad00925141"
"Capitán (J) Lorena Margot Peñalillo Toledo","ad00925141"
"Carlos Maicko Reyes Romo","ad00925481"
"Rosa Ester Ramos Arancibia","ad00925481"
"Capitán (J) de Carabineros Vittorio A. Perazzo Donnes","ad00925481"
"Pablo Jose Ponce Bonifay","ad00925531"
"Teniente Paulo Ortiz Aguilera","ad00925531"
"Mayor Sr. Diego Salas Villarroel","ad00926101"
"Camilo Ignacio Olea Riquelme","ad00922511"
"Arcadio Guillermo Sáez Geraldo","ad00922861"
"Teniente Sr. Carlos Correa Catalán","ad00922861"
"Álvaro Esteban Soto Loyola","ad00922981"
"Capitán Sr. Fernando Berna Zambrano","ad00922981"
"Daniela Marcela del Carmen Clavería Arroyo","ad00923441"
"Miguel Antonio Muñoz Araya","ad00923441"
"Mayor José Luis Riffo Sáez","ad00923441"
"Stephen Cressal Frogone","ad00924161"
"Flor Espinoza Farias","ad00924161"
"Mayor Sr. Diego Esteban Salas Villarroel","ad00924161"
"Mario Sanhueza Perretta","ad00924351"
"Teniente Coronel Sr. Alejandro Casanova Madrid","ad00924351"
"Mayor Sr. Patricio Yáñez Nahuelhuaique","ad00924351"
"Capitán (I) Sr. Santiago Chanceaulme Hurtado","ad00924351"
"Teniente Sr. Mauricio Barra Faúndez","ad00924351"
"C.P.R. (Grado 11°) Sr. Javier Reyes Reyes","ad00924351"
"Manuel Alberto Urzua Barría","ad00924351"
"Mayor José Riffo Sáez","ad00924641"
"Corina del Rosario Plaza Obreque","ad00924671"
"Sandra Jimena Rivera Salgado","ad00924961"
"Shuichi Sekiguchi","ad00924961"
"Mayor José Riffo Sáez","ad00924961"
"Capitán Joel Ríos Cartes","ad00924961"
"Paulina Elizabeth Soto Henríquez","ad00925401"
"Capitán (J) Fernando Edison Molina Fuentes","ad00925401"
"Coronel Sr. Mauricio Poblete Peña","ad00926031"
"Capitán Sr. Nicolás Vega Guerra","ad00926031"
"Kiorgo Dante Raad Plaza","ad00926221"
"Coronel Sr. Ricardo González Lobos","ad00926221"
"Capitán Sr. Gonzálo Ruiz Barra","ad00926221"
"Bruno Barrera Chevecich","ad00926271"
"Oscar Herrera Ornani","ad00926271"
"Teniente Coronel Sr. Mauricio Vargas Martínez","ad00926271"
"Josefina López Larraechea","ad00926341"
"Blas Dominguez Barros","ad00926341"
"Teniente Sra. Ninoska Paulina Acuña Maldonado","ad00926341"
"CPR Roberto Leonel Fernandez Jara","ad00926341"
"Débora Vásquez Mellado","ab0191808041"
"Andrea Aedo Quiroz","ab0191808041"
"Patricio Jimenez Padilla","ab0191808041"
"Muriel Hofflinger Gallegos","ab0191808041"
"Javier Aravena Cáceres","ab0191808041"
"Matías Solís Cancino","ab0191808041"
"Capitán Joel Ríos Cartes","ad00923851"
"C.P.R. Rita Suarez Bertinelli","ad00923851"
"Martín Brickles Vassallo","ad00924171"
"Raúl Sapunar Kovacic","ad00924171"
"Arturo David Alvestegui Proboste","ad00924171"
"Mayor Diego Esteban Salas Villarroel","ad00924171"
"Capitán (I) Nicolás Andrés Vega Guerra","ad00924171"
"Christian Edmundo Taras Barra","ad00925071"
"Elizabeth De Los Ángeles Roccatagliata Díaz","ad00926351"
"Teniente Sofia Anamaria Sepúlveda Silva","ad00926351"
"Abogado C.P.R. Pamela Andrea Geisbuhler Galindo","ad00926351"
"Coronel Sr. Mauricio Poblete Peña","ad00926391"
"Capitán Sr. Nicolás Vega Guerra","ad00926391"
"Carlos Juan Valencia Valenzuela","ad00926401"
"Abogada C.P.R. Victoria Pedreros Massone","ad00926401"
"Javier Alejandro Velásquez Mayorga","ab0711799261"
"Jairo Meza Miranda","ab0841911861"
"Guznara Reyes Aynol","ab0841911861"
"ELBA SAN MARTIN CIFUENTES","ab0841911861"
"GLADYS CEBALLO RAMIREZ","ab0841911861"
"Tomás Smits","ab0921774461"
"Patricia Ximena Ellies Santander","ab0921863201"
"Pamela Souyris","ab0921863201"
"Karen Diaz","ab0931896821"
"Jeannette Schiess Von Wolfersdorff","ad0221824841"
"Jorge Espinosa","ae0031881891"
"Sandra Patricia Carreño Barría","ae0031899141"
"Rubén Urrejola Sotomayor","ad0093881"
"Teniente Coronel Luis Alberto Rojas Moreno","ad0093881"
"Michael Antonio Hernández Zúñiga","ad0093881"
"Teniente Ninoska Paulina Acuña Maldonado","ad0093881"
"Francisco Javier Arriagada Mondaca","ad0131797721"
"JOSE MANUEL MORA TRONCOSO","ad0131857901"
"marcos coloma briceño","ad0133658831"
"Irene Alejandra Garcia Anuel","ad0133664651"
"Bernardita Oyarzun","ad0152003171"
"Carlos Rojas","ad0201839941"
