"codigoEmpLobby","empresaLobby","codigoActivo","activo","tipoActivo","codigoAudiencia"
"ff7c88f6822a558ae1ac760794de6f17","S/I","247c8109439330d671cfa46882f6181c","LORENA CRISTINA ULLOA BAEZA","Gestor","nr00291791"
"ff7c88f6822a558ae1ac760794de6f17","S/I","b0877ce48dc798bf55c4534595d5a1d0","MABEL LORETO CUEVAS  CUELLO","Gestor","nr00294781"
"ff7c88f6822a558ae1ac760794de6f17","S/I","bcc008a926ec73113a385e314919c313","PATRICIA MARGOT MOLGAS ARDILES","Gestor","nr00292041"
"ff7c88f6822a558ae1ac760794de6f17","S/I","bd5257087f2078cd9a392821d3dc9480","GUSTAVO AYLWIN OYARZUN","Gestor","nr00292701"
"ff7c88f6822a558ae1ac760794de6f17","S/I","c87a0410a7df5964f637d296974e5a09","SEBASTIAN LEIVA MUÑOZ","Gestor","nr00289421"
"ff7c88f6822a558ae1ac760794de6f17","S/I","f11612f0740cf2b5a25cb67a5673d83b","ALICIA GUZMAN DEL RIO","Gestor","nr00292891"
"ff7c88f6822a558ae1ac760794de6f17","S/I","f2e2420f131a69233e50c520ffa2394f","FELIX ALVARADO AGUILAR","Gestor","nr00291461"
"ff7c88f6822a558ae1ac760794de6f17","S/I","fcba7b7e978b73be25c8965053f04f8c","CLAUDIO  REYES FUENZALIDA","Gestor","nr00292501"
"ff7c88f6822a558ae1ac760794de6f17","S/I","0d00395957781d973b4930d27b5062e3","SAMUEL  MOLINA  VERGARA","Gestor","nr00298531"
"ff7c88f6822a558ae1ac760794de6f17","S/I","0d00395957781d973b4930d27b5062e3","SAMUEL  MOLINA  VERGARA","Gestor","nr00283291"
"ff7c88f6822a558ae1ac760794de6f17","S/I","17d0ae89bb17c63396bb1703295d005d","Hernan Ramírez","Gestor","nr00295731"
"ff7c88f6822a558ae1ac760794de6f17","S/I","390c7ed9f3b1cb60f719d135d6196f24","Mario Marcelo Mendez Henriquez","Gestor","nr00299351"
"ff7c88f6822a558ae1ac760794de6f17","S/I","62deb672cce201119ad35a281cbb2dd5","WALTER CANDIA HERNANDEZ","Gestor","nr00296011"
"ff7c88f6822a558ae1ac760794de6f17","S/I","68d9fca647a1a8d7f8c08a756fc936ab","ALVARO BAHAMONDES PARDO","Gestor","nr00294071"
"ff7c88f6822a558ae1ac760794de6f17","S/I","7393b66b2aef62a00e0b784f47f3873c","Mauro Andres Salinas Egli","Gestor","nr00298991"
"ff7c88f6822a558ae1ac760794de6f17","S/I","81b14fa38a958bdeb335948926223be9","Víctor MoraAstroz","Gestor","nr00294031"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8be39b579adb4fd2048fbc437f998c1d","ALLAN  SANTANDER LEÓN","Gestor","nr00288201"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8fae267922bca3757a3f068852353cc7","OCTAVIO ASCENCIO SARPI","Gestor","nr00299171"
"ff7c88f6822a558ae1ac760794de6f17","S/I","e0487645bf41c8bae8c6a4c0b0e64a02","Manuel Salas Trautmann","Gestor","nr00297031"
"ff7c88f6822a558ae1ac760794de6f17","S/I","e4554f58f09ab7130322771fb11aa1ba","ROLAND ANDRES CARCAMO CATALAN","Gestor","nr00293271"
"ff7c88f6822a558ae1ac760794de6f17","S/I","effb2c5e000ace5475ed564978c8b49c","MARÍA ELENA  CALFUQUIR HENRÍQUEZ","Gestor","nr00294501"
"ff7c88f6822a558ae1ac760794de6f17","S/I","f16de0c6f42e1f0400232f04b788f103","MARIA RAMONA REYES PAINEQUEO","Gestor","nr00294941"
"ff7c88f6822a558ae1ac760794de6f17","S/I","f194336ff1b323d2f24565d20ba4967e","Jean Smullen","Gestor","nr00295601"
"ff7c88f6822a558ae1ac760794de6f17","S/I","11a7e219b83cc8aebaceec9d9a4211d8","Edward Reinaldo Farr Montes","Gestor","nr00294811"
"ff7c88f6822a558ae1ac760794de6f17","S/I","54fcc6ecc5f6be6735adf0d2412ec62d","Moisés David Alaluf Skorka","Gestor","nr00298241"
"ff7c88f6822a558ae1ac760794de6f17","S/I","58994ec02a9d3d94cdffcb2256170197","Hector Navarrete","Gestor","nr00291531"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8d688afb69dc9ec84f5ab7a8a660d930","Cristian ChateauneuffMeadiano","Gestor","nr00293971"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a8bbff3a842e385ef04d53570be544aa","Magaly Troncoso Gavilan","Gestor","nr00291561"
"ff7c88f6822a558ae1ac760794de6f17","S/I","fb13244387efce0c279d6f63967a94ea","JUAN ENRIQUE LUNA LUNA","Gestor","nr00298341"
"ff7c88f6822a558ae1ac760794de6f17","S/I","fce3da0c0a77d74a4716494ba140ba48","JUAN DE DIOS PAILLAFIL CALFULEN","Gestor","nr00299821"
"ff7c88f6822a558ae1ac760794de6f17","S/I","0060f381b513d2b543324b6632aadcc5","TANIA  FERNANDEZ  MUÑOZ","Gestor","nr00294091"
"ff7c88f6822a558ae1ac760794de6f17","S/I","28d9d9eaa0d0ac18736cae4c7ecdd807","PABLINA PALMA PARRA","Gestor","nr00294341"
"ff7c88f6822a558ae1ac760794de6f17","S/I","45788af9cc97a5178f566f198e17d15f","Gerardo Sanhueza","Gestor","nr00295011"
"ff7c88f6822a558ae1ac760794de6f17","S/I","edafdb8940fad67568e2293b3d76add9","Leonidas Romero Saez","Gestor","nr00297851"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a6c2eecd94f78c3e0ca78642e34faed5","Nestor Mera","Gestor","nr00298011"
"ff7c88f6822a558ae1ac760794de6f17","S/I","1c4cf01c728652dcfe3158f77e827608","PABLO SANTIBAÑEZ OSORIO","Gestor","nr00293991"
"ff7c88f6822a558ae1ac760794de6f17","S/I","2a6524628caf19b65bf28a3f19ba5603","SERGIO VALENZUELA","Gestor","nr00298981"
"ff7c88f6822a558ae1ac760794de6f17","S/I","535f7e955dcec9ef077f59907d101f71","Benjamin Eduardo Garces Guzman","Gestor","nr00291201"
"ff7c88f6822a558ae1ac760794de6f17","S/I","bc2cbf70af2f6be97a2af7cb3cf53a88","USUARIO No informado","Gestor","nr00291571"
"ff7c88f6822a558ae1ac760794de6f17","S/I","be4151d5bc52207313e1ac30e6f9e216","José Luis Fuentes Arias","Gestor","nr00299001"
"ff7c88f6822a558ae1ac760794de6f17","S/I","584e1fb1867c4f7308be2038d86feff6","Francisco Javier Oyarzún Uribe","Gestor","nr00297491"
"ff7c88f6822a558ae1ac760794de6f17","S/I","93336a7f80cb60e26bd36a57238a9bd5","VIVIANA CARTAGENA MOLINA","Gestor","nr00294801"
"ff7c88f6822a558ae1ac760794de6f17","S/I","94620e54b856bcdea8505c0574be0693","ANA MARIA  FIGUEROA ESPINOLA","Gestor","nr00298061"
"ff7c88f6822a558ae1ac760794de6f17","S/I","d555b75aa1b1de65bff4aec6f981d5ec","Aureliano Anticura","Gestor","nr002100241"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8a47208bd18d92594c9a4e8acce22029","Ivan Americo Quinchaleo Gonzalez","Gestor","nr00292781"
"ff7c88f6822a558ae1ac760794de6f17","S/I","c3f18d9a00eab8caf47fc6d64232985c","Angel Daniel Vera Rosales","Gestor","nr00295271"
"ff7c88f6822a558ae1ac760794de6f17","S/I","931eedf885f99e2a1c7544e745f200fd","Francisco Javier Ravanal Gonzalez","Gestor","nr00295531"
"ff7c88f6822a558ae1ac760794de6f17","S/I","93505dd62e7278c401d43443a7e3718a","Guido Mansilla Bahamondez","Gestor","nr00292671"
"ff7c88f6822a558ae1ac760794de6f17","S/I","b28705fc2fbe8aeb9400eaf8e634350a","Juan Carlos Zapata Vergara","Gestor","nr00294141"
"ff7c88f6822a558ae1ac760794de6f17","S/I","cf722d8de2f524af87594d84841a09ea","Juan Carlos Jiménez Tapia","Gestor","nr00297961"
"ff7c88f6822a558ae1ac760794de6f17","S/I","caeec1b44d7cd1f3ba5f6399a4a448c9","Osvaldo Froilan Vallejos Martìnez","Gestor","nr00292081"
"ff7c88f6822a558ae1ac760794de6f17","S/I","e92222fde5f80a6461d78e329884e93e","luis jaña gallardo","Gestor","nr00291801"
"ff7c88f6822a558ae1ac760794de6f17","S/I","1db04f4fba127f3c2bef837f70822a3b","Jaime Reinaldo Hernández Carrasco","Gestor","nr00293081"
"ff7c88f6822a558ae1ac760794de6f17","S/I","29e8068cb629086a91a622b2e318cb42","Ulises Alejandro  González Quezada","Gestor","nr00297931"
"ff7c88f6822a558ae1ac760794de6f17","S/I","e228acd21ca18211664bfcabda15cffe","CLAUDIO GONZALEZ ORMAZABAL","Gestor","nr00290701"
"ff7c88f6822a558ae1ac760794de6f17","S/I","645f14d4f209627598534ce306a5e3b7","Monica Arevalo González","Gestor","nr00298181"
"ff7c88f6822a558ae1ac760794de6f17","S/I","dc8bd92754feb77e1110bf4a74ef0d10","CARLOS FERNANDO CAMPOS ABURTO","Gestor","nr00295941"
"ff7c88f6822a558ae1ac760794de6f17","S/I","0229b8ceae308347bb67d22cadeb87b2","NATALIA  CARRASCO CARRASCO","Gestor","nr002100951"
"ff7c88f6822a558ae1ac760794de6f17","S/I","09b85d9c836392a24597243775644d90","LUCILA GUERRERO ARRIAGADA","Gestor","nr00299221"
"ff7c88f6822a558ae1ac760794de6f17","S/I","10b5c74df1c99ee8dc958ec8aba6fdf5","MONICA ANDRADE IBAÑEZ","Gestor","nr00296861"
"ff7c88f6822a558ae1ac760794de6f17","S/I","2cc1db0fc9cff09d512da97d1601bc6e","JUANA AMPUERO PEREZ","Gestor","nr00299151"
"ff7c88f6822a558ae1ac760794de6f17","S/I","2d5e269d0e67518743ac86aaa921afb1","VIRGINIA  ALVARADO VELASCO","Gestor","nr00299871"
"ff7c88f6822a558ae1ac760794de6f17","S/I","53ed4b25ae3d6b0ae73d9495de49957d","PABLO GUTIÉRREZ AGUILAR","Gestor","nr002100461"
"ff7c88f6822a558ae1ac760794de6f17","S/I","5f6667c5387ff329ce9fa7f4efb0ece1","ENRIQUE GARCÉS CORREA","Gestor","nr00272051"
"ff7c88f6822a558ae1ac760794de6f17","S/I","5f6667c5387ff329ce9fa7f4efb0ece1","ENRIQUE GARCÉS CORREA","Gestor","nr00294041"
"ff7c88f6822a558ae1ac760794de6f17","S/I","6490a9d70bd13f23b3c3cad97bd0d227","NICOLAS ROBERTO ALARCON  ALALLANA","Gestor","nr00293631"
"ff7c88f6822a558ae1ac760794de6f17","S/I","65550850d8ef3c43bebed77342df9541","GLADYS MONTECINOS CORTEZ","Gestor","nr00297191"
"ff7c88f6822a558ae1ac760794de6f17","S/I","6bcc4858fae4c2a69fe14fbfcf16f4a4","BERNARDA MUNOZ REVECO","Gestor","nr00298661"
"ff7c88f6822a558ae1ac760794de6f17","S/I","6be6cce78f35aa37d05de2d415a3406a","MARÍA ANTONIETA PAILAMILLA VALDES","Gestor","nr00293781"
"ff7c88f6822a558ae1ac760794de6f17","S/I","70bc1dad6627fb64f27f5f119bd42d0c","ALEJANDRO FREDES LEIVA","Gestor","nr00290451"
"ff7c88f6822a558ae1ac760794de6f17","S/I","7e02e081109d6ddb882a68f3af364104","RICARDO  SURA BASALETTI","Gestor","nr00293481"
"ff7c88f6822a558ae1ac760794de6f17","S/I","802ffd39b0c2a005df726bc222af0e22","Héctor Sáez","Gestor","nr00298791"
"ff7c88f6822a558ae1ac760794de6f17","S/I","802ffd39b0c2a005df726bc222af0e22","Héctor Sáez","Gestor","nr00298921"
"ff7c88f6822a558ae1ac760794de6f17","S/I","9e2d5e85c760c31ed736d5194b72f003","MARIA ALEJANDRA OJEDA BAHAMONDE","Gestor","nr00298371"
"ff7c88f6822a558ae1ac760794de6f17","S/I","abdd4b07609eab957685c9f688d32c51","BARBARA SEPULVEDA FLORES","Gestor","nr002100861"
"ff7c88f6822a558ae1ac760794de6f17","S/I","b220728403f84f00e5e8f6a02cdf4bdc","ANA QUINTEROS LARENAS","Gestor","nr00299181"
"ff7c88f6822a558ae1ac760794de6f17","S/I","c0fdd888e5784a483a1f3b6f287137b3","FERNANDO RÍOS JARAMILLO","Gestor","nr00298881"
"ff7c88f6822a558ae1ac760794de6f17","S/I","d0082eb10c4e463d87e0d862565b7740","DANILO ALBERTO  RUIZ CANCINO","Gestor","nr00297951"
"ff7c88f6822a558ae1ac760794de6f17","S/I","d2a86e08e49c3e5f456e65c73faed642","EDITH HERRERA SAN MARTÍN","Gestor","nr002100751"
"ff7c88f6822a558ae1ac760794de6f17","S/I","d4b42925c5cdd8c9e03b59bb67923bcd","ENRIQUE CÉSAR PÉREZ GUZMÁN","Gestor","nr00298641"
"ff7c88f6822a558ae1ac760794de6f17","S/I","e9d40f99d1c573e14aa9dfacfc0d226d","ROSA ALQUINTA SALAS","Gestor","nr00297731"
"ff7c88f6822a558ae1ac760794de6f17","S/I","f0f3c38627ddc89b83673bfe071f8173","WILFRIED DIENER OJEDA","Gestor","nr00299011"
"ff7c88f6822a558ae1ac760794de6f17","S/I","f3888ec91390165154f89719083165a3","Eduardo Alejandro Cornejo Lagos","Gestor","nr00299661"
"ff7c88f6822a558ae1ac760794de6f17","S/I","fe59b45383f1e6b73f4330374bef253d","RICARDO ANTINAO VÁSQUEZ","Gestor","nr00292421"
"ff7c88f6822a558ae1ac760794de6f17","S/I","ffc7bb9e73842615dd34d1e769038f59","Veronica Lamarca","Gestor","nr002100451"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8d956c3dcc189fcd3d40bfc20e5ef34e","SAUL SEGUEL PALMA","Gestor","nr00290821"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a84d62203e41808fce1b7c4b299b7e6c","DanielEsteban GuzmánGuzmán","Gestor","nr00293091"
"ff7c88f6822a558ae1ac760794de6f17","S/I","4a50948249f597db1a642cfbac75f907","FRANCISCA AGLIANI COMPARINI","Gestor","nr00297161"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8b731187647920f031647ebe7f2fa18b","CRISTIAN  CASTAÑEDA TAPIA","Gestor","nr00298701"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a72c0f8e5d956d7311d8c4e5ed43d2f7","EDUARDO GONZALEZ BELIZAR","Gestor","nr00298121"
"ff7c88f6822a558ae1ac760794de6f17","S/I","1df0535dc10a02f8d00251da48925d5d","Raúl Ignacio Pantoja Seco","Gestor","nr00296681"
"ff7c88f6822a558ae1ac760794de6f17","S/I","2ac2f02e4045ac823eb7f33667bbbd38","Jorge Guillermo Tatter Oñate","Gestor","nr00291471"
"ff7c88f6822a558ae1ac760794de6f17","S/I","35068fa7cd04592defb3c4eb88e5f0d5","Rodrigo Fernando Valdivia Orias","Gestor","nr00297821"
"ff7c88f6822a558ae1ac760794de6f17","S/I","44693f60131e333d3cb12521b43233b6","Marcelo Eduardo Yevenes Soto","Gestor","nr00295891"
"ff7c88f6822a558ae1ac760794de6f17","S/I","66e5dd4a398c06311c64760dff869924","Renato Segura Dominguez","Gestor","nr00298091"
"ff7c88f6822a558ae1ac760794de6f17","S/I","6da1ac32b82b12f46e39ee43c9353cfd","Selim Carrasco Lobo","Gestor","nr00291971"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8564bd2dcf8812272175ab85eef4a564","Eduardo Ignacio Martinez Machuca","Gestor","nr00296071"
"ff7c88f6822a558ae1ac760794de6f17","S/I","9ee6380aa8c6e1bac2459c68ae4f7eb8","Francisco Andres Duran Ramirez","Gestor","nr00291711"
"ff7c88f6822a558ae1ac760794de6f17","S/I","c811c61f8253be1efbab261a2c95dc35","Jorge Elías Díaz Ibarra","Gestor","nr00298771"
"ff7c88f6822a558ae1ac760794de6f17","S/I","ce84da29150f21c06caf4c4056f5b98a","Victor Herrera Werner","Gestor","nr00295621"
"ff7c88f6822a558ae1ac760794de6f17","S/I","04000a38ac89f72cfcb400493c4a7f9a","Jorge Andrés Dinamarca Müller","Gestor","nr00296801"
"ff7c88f6822a558ae1ac760794de6f17","S/I","2aba98ab8b9e25c3a8ab938a6df87522","MATEO SALOMÓN ÑIRIPIL EPUL","Gestor","nr00298971"
"ff7c88f6822a558ae1ac760794de6f17","S/I","5d421037238479c61208752812b0b575","DOMINGO HERNANDEZ EMPARANZA","Gestor","nr00295431"
"ff7c88f6822a558ae1ac760794de6f17","S/I","5828d3d5000fab4d2ab0807bc25ed26a","SANDRA MIRTZA VARGAS CATALÀN","Lobista","nr00295791"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a36886f2ea1a979dddd02d977f1a7861","Gabriela  Orfali Abud ","Lobista","nr00297511"
"ff7c88f6822a558ae1ac760794de6f17","S/I","bff1d68561d2c8102d11d03c2f45a85e","VÍCTOR ALEJANDRO OYARZÚN RODRIGUEZ","Lobista","nr00298041"
"ff7c88f6822a558ae1ac760794de6f17","S/I","98ecfff5f53fa1a981d13cf4ad078e50","HUGO ALEJANDRO GONZALEZ RIOS","Lobista","nr00293181"
"ff7c88f6822a558ae1ac760794de6f17","S/I","0f217d883a201350bc3bcddddc43ada4","Ernesto alejandro Opazo Rojas","Lobista","nr00292941"
"ff7c88f6822a558ae1ac760794de6f17","S/I","3c4c81e78d0dfa360132b792c35bcd24","SYLVIA MORELIA SAAVEDRA ESPINOZA","Lobista","nr00295181"
"ff7c88f6822a558ae1ac760794de6f17","S/I","4738f37b5bb082ccfcb175b17428c539","Roberto Recabal Carcamo","Lobista","nr00293761"
"ff7c88f6822a558ae1ac760794de6f17","S/I","63a4fd0c3be3b8c185e067f93fe43378","Marcelo Bernier Richter","Lobista","nr00296841"
"ff7c88f6822a558ae1ac760794de6f17","S/I","71971e7299fceeafa664cb6bcefe3283","José Miguel Goycoolea González","Lobista","nr00295961"
"ff7c88f6822a558ae1ac760794de6f17","S/I","8e5818c611a994479bc4f3700a04a761","Manuel Ignacio Hertz Zúñiga","Lobista","nr00298101"
"ff7c88f6822a558ae1ac760794de6f17","S/I","e7bbe4fd7c6dd98f98f033c6e010fc67","Marissa Barro Queirolo","Lobista","nr00291601"
"ff7c88f6822a558ae1ac760794de6f17","S/I","2b8681ead25760451da526f45a8f7572","Juan Fernando Acuña","Lobista","nr00296521"
"ff7c88f6822a558ae1ac760794de6f17","S/I","ce1aafa90fdc76704fd2026d03041fba","USUARIO No informado","Lobista","nr00292351"
"ff7c88f6822a558ae1ac760794de6f17","S/I","272758ab29520dd1a5626cb17f93dea2","Renato Javier Beyzaga Muñoz","Lobista","nr002100351"
"ff7c88f6822a558ae1ac760794de6f17","S/I","25c332d932b17b12edf069de4bcc0a6b","Eugenia Desiree Martinez Fernandez","Lobista","nr00294121"
"ff7c88f6822a558ae1ac760794de6f17","S/I","3d8cf2789fc0f36a609c51217267b9bf","Mario Enrique Luza Espinoza","Lobista","nr002100621"
"ff7c88f6822a558ae1ac760794de6f17","S/I","32b7d98e495d552c704a044c959925ef","Helga Jacque Asabe","Lobista","nr00292371"
"ff7c88f6822a558ae1ac760794de6f17","S/I","9e07b5d9e2c1b0cb3ea3a75b5f966f09","Camilo Andrés Jara Villalobos","Lobista","nr00295261"
"ff7c88f6822a558ae1ac760794de6f17","S/I","ae4904a7cba6e9ea8064738bf8959036","LUIS HERNÁN JEREZ VELÁSQUEZ","Lobista","nr00299581"
"ff7c88f6822a558ae1ac760794de6f17","S/I","de4cd51997b588278ec5c523f685a1c7","Aldo Guidotti Rathgeb","Lobista","nr00299681"
"ff7c88f6822a558ae1ac760794de6f17","S/I","c7057a78b5453e6464d3512c4fe13228","MANUEL SEGUNDO CURINAO REBOLLEDO","Lobista","nr002100531"
