"codigoActivo","activo","uriEmpLobby","codigoEmpLobby","empresaLobby","codigoAudiencia","codigoRepresentado","representado","giroRepresentado"
"6381eb52ee38b9f129f2df1bb15fa441","Luis Manuel Luis Manuel Carvajal Díaz","http://datos.infolobby.cl/infolobby/entidad/33f641fc9845dd20fb04750788af9a66","33f641fc9845dd20fb04750788af9a66","Luis Manuel Carvajal Díaz","ad0092571","6381eb52ee38b9f129f2df1bb15fa441","Luis Manuel Luis Manuel Carvajal Díaz",
"6d40b22b4422706303d9b0eb296f2ba1","MARYORY ROSSMERY MONTECINOS OPAZO","http://datos.infolobby.cl/infolobby/entidad/995691809r","995691809r","Sociedad Educacional Magia S.A.","aj00914431","6d40b22b4422706303d9b0eb296f2ba1","MARYORY ROSSMERY MONTECINOS OPAZO",
"7a26baa8ad1b39441643feae074dcba6","Santos Fidel Sepúlveda Avilés","http://datos.infolobby.cl/infolobby/entidad/692404009r","692404009r","Ilustre Municipalidad De Chile Chico","aj01121971","7a26baa8ad1b39441643feae074dcba6","Santos Fidel Sepúlveda Avilés",
"7f54922651a9c5c8d5adc403ee7c229f","Williams Rodrigo Muñoz Henríquez","http://datos.infolobby.cl/infolobby/entidad/3e8f6e90f5afd7fc0b82b95c053a38f0","3e8f6e90f5afd7fc0b82b95c053a38f0","Williams Rodrigo Muñoz Henríquez","ad0093281","7f54922651a9c5c8d5adc403ee7c229f","Williams Rodrigo Muñoz Henríquez",
"aac91aab62ae9321c449808bb35f563b","Pablo Andrés Ríos Hidalgo","http://datos.infolobby.cl/infolobby/entidad/720120003r","720120003r","Universidad Tecnológica de Chile","aj0119801","aac91aab62ae9321c449808bb35f563b","Pablo Andrés Ríos Hidalgo",
"b4b3407cf9237c059c1ad1a5ca2d1f14","Cesar Dorador Tovar","http://datos.infolobby.cl/infolobby/entidad/700726002r","700726002r","JUNJI","aj01032531","b4b3407cf9237c059c1ad1a5ca2d1f14","Cesar Dorador Tovar",
"bff1d68561d2c8102d11d03c2f45a85e","VÍCTOR ALEJANDRO OYARZÚN RODRIGUEZ","http://datos.infolobby.cl/infolobby/entidad/69240100kr","69240100kr","ILUSTRE MUNICIPALIDAD DE PUERTO AYSEN","aj01129591","bff1d68561d2c8102d11d03c2f45a85e","VÍCTOR ALEJANDRO OYARZÚN RODRIGUEZ",
"c5acb4d759be2e7a0a2c75502e5bc643","ADRIANA OJEDA GOMEZ","http://datos.infolobby.cl/infolobby/entidad/877788008r","877788008r","SOCIEDAD PERIODISTICA ARAUCANIA SA","aw00233901","c5acb4d759be2e7a0a2c75502e5bc643","ADRIANA OJEDA GOMEZ",
"fb9558b47e29e20eb29e7fc9d6adb510","Yessica Vera","http://datos.infolobby.cl/infolobby/entidad/761238477r","761238477r","CONSTRUCTORA AVIFEL LTDA.","ap0159761","fb9558b47e29e20eb29e7fc9d6adb510","Yessica Vera",
"03e5840a1b0767a31672ad4ce19876d1","Maria Opazo Tapia","http://datos.infolobby.cl/infolobby/entidad/651453305r","651453305r","Consejo Desarrollo C.C Alto","ab02019731","03e5840a1b0767a31672ad4ce19876d1","Maria Opazo Tapia",
"04388747ae74ebbffd516fbaa8825454","Luis Ricardo Beneyto Correa","http://datos.infolobby.cl/infolobby/entidad/770867304r","770867304r","Constructora CVP Ltda","ap00810501","04388747ae74ebbffd516fbaa8825454","Luis Ricardo Beneyto Correa",
"076a8a1bc4c2b79e62a370f153ff2e8e","LUIS PRADO TOBAR","http://datos.infolobby.cl/infolobby/entidad/702650003r","702650003r","CORPORACION DE DESARROLLO SOCIAL DEL SECTOR RURAL","ah01227641","076a8a1bc4c2b79e62a370f153ff2e8e","LUIS PRADO TOBAR",
"076a8a1bc4c2b79e62a370f153ff2e8e","LUIS PRADO TOBAR","http://datos.infolobby.cl/infolobby/entidad/702650003r","702650003r","CORPORACION DE DESARROLLO SOCIAL DEL SECTOR RURAL","ah0042244611","076a8a1bc4c2b79e62a370f153ff2e8e","LUIS PRADO TOBAR",
"e9171c3d65b3ec45ca2648379bd111e5","Natalia Vogel Domínguez","http://datos.infolobby.cl/infolobby/entidad/785482301r","785482301r","Pares y Alvarez Ing. Asoc. Ltda","aw00413651","0fe387551b2af453cfc6120cfd04ab27","Alvaro Cruzat",
"180a5fa316a166d53728417201cc8d69","Francisco Sánchez","http://datos.infolobby.cl/infolobby/entidad/995134004r","995134004r","CGE Distribución S.A.","au00129051","180a5fa316a166d53728417201cc8d69","Francisco Sánchez",
"8ca221c9333bee399ffdd208f16595eb","Felipe Arteaga","http://datos.infolobby.cl/infolobby/entidad/965252002r","965252002r","COVIP S.A.","ap0017201","1acee34634ccb6b1329b03c2a851959e","Mauricio De La Barra",
"8ca221c9333bee399ffdd208f16595eb","Felipe Arteaga","http://datos.infolobby.cl/infolobby/entidad/965252002r","965252002r","COVIP S.A.","ap0019261","1acee34634ccb6b1329b03c2a851959e","Mauricio De La Barra",
"bbbb5969c96be7dd54de989eb3c6d8c2","Jonathan Avendaño Rosas","http://datos.infolobby.cl/infolobby/entidad/99511240kr","99511240kr","ANTOFAGASTA TERMINAL INTERNACIONAL","ao04110751","bbbb5969c96be7dd54de989eb3c6d8c2","Jonathan Avendaño Rosas",
"be3a73d69443aeed734a3d1736d5f61d","Claudia Miralles Abarca","http://datos.infolobby.cl/infolobby/entidad/761275275r","761275275r","Consultores en Comunicación Estratégica S.A. / Imaginaccion","ab02134981","be3a73d69443aeed734a3d1736d5f61d","Claudia Miralles Abarca",
"f42ed8521e19cd7c954aeff269cf8377","RODRIGO GUIÑEZ SAAVEDRA","http://datos.infolobby.cl/infolobby/entidad/650080939r","650080939r","ASOCIACIÓN CHILENA DE CASINOS DE JUEGOS AG.","ae0129181","d2247a2a09ce1119c027810a244d710c","ASOCIACION CHILENA DE CASINOS DE JUEGOS AG. No informado",
"5b24f7e21be85996d319da8e385c0346","Marcelo D'Amato Leopardi","http://datos.infolobby.cl/infolobby/entidad/650080939r","650080939r","ASOCIACIÓN CHILENA DE CASINOS DE JUEGOS AG.","ae0129181","d2247a2a09ce1119c027810a244d710c","ASOCIACION CHILENA DE CASINOS DE JUEGOS AG. No informado",
"0ce60280066ef6191e6e4fe61b9c7087","Juan Pablo Young","http://datos.infolobby.cl/infolobby/entidad/776864706r","776864706r","INVERSIONES BOSQUE MAR","au00231401","0ce60280066ef6191e6e4fe61b9c7087","Juan Pablo Young",
"0ce60280066ef6191e6e4fe61b9c7087","Juan Pablo Young","http://datos.infolobby.cl/infolobby/entidad/776864706r","776864706r","INVERSIONES BOSQUE MAR","au0029851","0ce60280066ef6191e6e4fe61b9c7087","Juan Pablo Young",
"0ee85679fc8633800516e5ef8247cb78","Keisuke Sakuraba","http://datos.infolobby.cl/infolobby/entidad/771410200r","771410200r","Marubeni Chile Ltda.","as0017081","0ee85679fc8633800516e5ef8247cb78","Keisuke Sakuraba",
"149c3e1f6c48cadf2425cd20bce82b07","Rosa Serrano Sanhueza","http://datos.infolobby.cl/infolobby/entidad/14555442kr","14555442kr","Asociación de Empresas Eléctricas A.G.","au00425511","149c3e1f6c48cadf2425cd20bce82b07","Rosa Serrano Sanhueza",
"149c3e1f6c48cadf2425cd20bce82b07","Rosa Serrano Sanhueza","http://datos.infolobby.cl/infolobby/entidad/700229203r","700229203r","Asociación de Empresas Eléctricas A.G / Empresas Eléctricas A.G","au00129051","149c3e1f6c48cadf2425cd20bce82b07","Rosa Serrano Sanhueza",
"32cedca78b78a499405457c2afec4312","Raul Valpuesta Araya","http://datos.infolobby.cl/infolobby/entidad/765554004r","765554004r","Transelec S.A.","au00129051","32cedca78b78a499405457c2afec4312","Raul Valpuesta Araya",
"3fe6de04610ea38bc5b0e8541961497b","Jorge Muñoz","http://datos.infolobby.cl/infolobby/entidad/760731625r","760731625r","Saesa S.A.","au00129051","3fe6de04610ea38bc5b0e8541961497b","Jorge Muñoz",
"45cc914f9b4f9498df22d73fb5e4eb93","Xavier Orlando Cárdenas Conio","http://datos.infolobby.cl/infolobby/entidad/96318bdf9dfe69ec34f11749a3496da4","96318bdf9dfe69ec34f11749a3496da4","Xavier Orlando Cárdenas Conio","ad0092421","45cc914f9b4f9498df22d73fb5e4eb93","Xavier Orlando Cárdenas Conio",
"4b4c72d4405b3c181bfc49fb428daa71","Cristian WulfSotomayor","http://datos.infolobby.cl/infolobby/entidad/99511240kr","99511240kr","ANTOFAGASTA TERMINAL INTERNACIONAL","ao04110751","4b4c72d4405b3c181bfc49fb428daa71","Cristian WulfSotomayor",
"590f08c86e2ff1e37373705046bca300","Manuel Araya","http://datos.infolobby.cl/infolobby/entidad/925800007r","925800007r","Entel S.A.","an00235011","590f08c86e2ff1e37373705046bca300","Manuel Araya",
"624934196e9d7725296369ee3d10e4f1","Ignacio Labra","http://datos.infolobby.cl/infolobby/entidad/762573792r","762573792r","INTERCHILE SA","au00129051","624934196e9d7725296369ee3d10e4f1","Ignacio Labra",
"8d260c943b509ee9b9bb74d46311eb80","Benjamin Bercovich","http://datos.infolobby.cl/infolobby/entidad/57481293r","57481293r","Raytheon International","ad0086121","8d260c943b509ee9b9bb74d46311eb80","Benjamin Bercovich",
"8d260c943b509ee9b9bb74d46311eb80","Benjamin Bercovich","http://datos.infolobby.cl/infolobby/entidad/57481293r","57481293r","Raytheon International","ad0086381","8d260c943b509ee9b9bb74d46311eb80","Benjamin Bercovich",
"9ba94c85df8b89ea97b6a7b1194cc2a2","Juan Carlos Sandoval Rivas","http://datos.infolobby.cl/infolobby/entidad/760039659r","760039659r","Interviva Ltda","ap0018421","9ba94c85df8b89ea97b6a7b1194cc2a2","Juan Carlos Sandoval Rivas",
"9c8e6fd8207be1a767c950526ea45982","Carolina Patricia Merino Lobos","http://datos.infolobby.cl/infolobby/entidad/946210005r","946210005r","Compañía Minera Cerro Colorado Ltda.","as00118831","9c8e6fd8207be1a767c950526ea45982","Carolina Patricia Merino Lobos",
"9d03420d4b345752db1c4488b09972c8","Cristian Andrés Martínez Vergara","http://datos.infolobby.cl/infolobby/entidad/995134004r","995134004r","CGE Distribución S.A.","au00129051","9d03420d4b345752db1c4488b09972c8","Cristian Andrés Martínez Vergara",
"a0f3cef8d794a545f152d46f05e2c01c","Ricardo Sabag","http://datos.infolobby.cl/infolobby/entidad/802079001r","802079001r","Claro Vicuña Valenzuela","ap0131893391","a0f3cef8d794a545f152d46f05e2c01c","Ricardo Sabag",
"b0587d65822839598218eccd0c28b336","Daniel Gomez","http://datos.infolobby.cl/infolobby/entidad/968005707r","968005707r","Chilectra S.A.","au00129051","b0587d65822839598218eccd0c28b336","Daniel Gomez",
"b10bbd8772aa3df53026b4ad0f3c33b2","Ridrigo Debesa","http://datos.infolobby.cl/infolobby/entidad/69138381r","69138381r","Raytheon International","ad0086381","b10bbd8772aa3df53026b4ad0f3c33b2","Ridrigo Debesa",
"b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero","http://datos.infolobby.cl/infolobby/entidad/798282409r","798282409r","Magnatrade Ltda","ad0085771","b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero",
"b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero","http://datos.infolobby.cl/infolobby/entidad/798282409r","798282409r","Magnatrade Ltda","ad0086091","b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero",
"b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero","http://datos.infolobby.cl/infolobby/entidad/798282409r","798282409r","Magnatrade Ltda","ad0086571","b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero",
"b960aae4b745d72fb3e75acf11ea6063","Rodrigo Diaz Millard","http://datos.infolobby.cl/infolobby/entidad/882019004r","882019004r","EMPRESA CONSTRUCTORA GUZMAN Y LARRAIN LTDA.","ap00313081","b960aae4b745d72fb3e75acf11ea6063","Rodrigo Diaz Millard",
"a77a80a13144e519b69db1cbfc47abe6","Arturo Gigoux","http://datos.infolobby.cl/infolobby/entidad/760851531r","760851531r","Pampa Camarones S.A.","as0011599521","d3d3feb7e2caa8442bff67af93f349cf","Gonzalo Rojas No informado",
"d9a4690ad2a239619b26d8652beb4138","Marcela Álamos Cardemil","http://datos.infolobby.cl/infolobby/entidad/761275275r","761275275r","Consultores en Comunicación Estratégica S.A. / Imaginaccion","ab02134981","d9a4690ad2a239619b26d8652beb4138","Marcela Álamos Cardemil",
"bff1d68561d2c8102d11d03c2f45a85e","VÍCTOR ALEJANDRO OYARZÚN RODRIGUEZ","http://datos.infolobby.cl/infolobby/entidad/69240100kr","69240100kr","ILUSTRE MUNICIPALIDAD DE PUERTO AYSEN","aj00126321","2098c3a948aecf3bb42d53964d2a13f1","MUNICIPALIDAD No informado",
"fc3756c607d1885717a129ed81a8c72c","MARCO ANTONIO CHAHUAN ORREGO","http://datos.infolobby.cl/infolobby/entidad/995418908r","995418908r","INVERSIONES PMG SA","ao02226231","c3e1b28712d4ef2dc6e3ebcdca58a21b","INVERSIONES PMG S.A No informado",
"94bae6ebb32b17167fd5d24d012c89b5","LUIS CORTES ARCOS","http://datos.infolobby.cl/infolobby/entidad/995418908r","995418908r","INVERSIONES PMG SA","ao02226231","37d1afd99192022139df878953b387d6","INVERSIONES PMG PHARMA No informado",
"4c17a8d2f6a2cac4fd16ab2dd5e32c61","Jose Fernandez Palma","http://datos.infolobby.cl/infolobby/entidad/880100720000r","880100720000r","Asociación de Gendarmes de Chile","ak00625631","6fb9847134135bceeaedac20be93b8a0","Pablo Durán Sánchez No informado",
"36b4119785f745e5f96569a0929aa8d3","ALFREDO ECHAVARRIA","http://datos.infolobby.cl/infolobby/entidad/81458500kr","81458500kr","CÁMARA CHILENA DE LA CONSTRUCCIÓN A.G.","am0078471","5a9d6aa35129dba381c87dec0028a4e3","Desarrollos Constructivos Axis S.A. Casanova",
"20cf042eb85000d57c6684bf51e2a603","Mabel Lopez","http://datos.infolobby.cl/infolobby/entidad/966786809r","966786809r","HP","aj00929131","a3ca956f51ca79f69b5e1270586b2b55","Hewlett Packard Chile No informado",
"a399cdeb272754a5653268ae645d9727","Sebastian Carvallo","http://datos.infolobby.cl/infolobby/entidad/966786809r","966786809r","HP","aj00929131","a3ca956f51ca79f69b5e1270586b2b55","Hewlett Packard Chile No informado",
"4772aba60b66d593ffa0b4f097da1781","Marcos Razón","http://datos.infolobby.cl/infolobby/entidad/966786809r","966786809r","HP","aj00929131","a3ca956f51ca79f69b5e1270586b2b55","Hewlett Packard Chile No informado",
"dc442c32868a79371fa9a606cef35ba2","Adriam Ali","http://datos.infolobby.cl/infolobby/entidad/966786809r","966786809r","HP","aj00929131","a3ca956f51ca79f69b5e1270586b2b55","Hewlett Packard Chile No informado",
"4a8ce7d7c3bf2b613d7c466c999644ce","Cristian Reyes","http://datos.infolobby.cl/infolobby/entidad/966786809r","966786809r","HP","aj00929131","a3ca956f51ca79f69b5e1270586b2b55","Hewlett Packard Chile No informado",
"b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero","http://datos.infolobby.cl/infolobby/entidad/798282409r","798282409r","Magnatrade Ltda","ad0085771","d5a0321fa8510c588e141fde60411bf1","Magnatrade Limitada",
"b35c4545c5cb1f2ea3be9708d5f56986","Jaime Contardo Cordero","http://datos.infolobby.cl/infolobby/entidad/798282409r","798282409r","Magnatrade Ltda","ad0086091","d5a0321fa8510c588e141fde60411bf1","Magnatrade Limitada",
"46cd1b43380feab7dd1f1284f29c7919","Álvaro Felipe Espejo León","http://datos.infolobby.cl/infolobby/entidad/690727005r","690727005r","Municipalidad de San Bernardo","ap00132471","99fa153b7e1fa5a3eadd9cb4ef39ea5d","Elisa Jeannette Melo Catalán No informado",
"253da2197be41ca6eaf391759329c897","Elizabeth BustamanteCoilla","http://datos.infolobby.cl/infolobby/entidad/651019621r","651019621r","Red de Mujeres Mapuche de Chile.","ag0016681","1f1a7b3dfacd4d37cb5b4d73a591c9ad","Red de Mujeres Mapuche de Chile",""
"ce2c69750d91b8bfe69e695abd5cc462","Samuel Daines","http://datos.infolobby.cl/infolobby/entidad/505434574p","505434574p","Asian Development Bank","ah0048341","3e2548594cbc142be2a772f83fd92bd6","Asian Development Bank",""
"8d5389fa27554b5a3e60bbecb90e7239","Marcelo Guerra Rojo","http://datos.infolobby.cl/infolobby/entidad/93020000kr","93020000kr","TECNIGEN S.A.","ao03222361","44ff46f2275f9c7979f769cbeaa53e2c","Marcelo Guerra Rojo",""
"149b1cddea9e3963bdbca8f0bd81f82e","Marco Antonio Vargas","http://datos.infolobby.cl/infolobby/entidad/763282104r","763282104r","Statkraft Chile Inversiones Eléctricas Limitada","au00210761","5099b24de25a5dde1546bc0470b054f4","Statkraft",""
"149b1cddea9e3963bdbca8f0bd81f82e","Marco Antonio Vargas","http://datos.infolobby.cl/infolobby/entidad/763282104r","763282104r","Statkraft Chile Inversiones Eléctricas Limitada","au00210851","5099b24de25a5dde1546bc0470b054f4","Statkraft",""
"aa1eb02be3d3b9fb665da10719dd198b","PEDRO URZUA","http://datos.infolobby.cl/infolobby/entidad/942710003r","942710003r","Enersis","au00210811","6b79c7e51bbfa7b1a7736ab10d4e2956","Gerente de Ralaciones Institucionales Chile Enersis",""
"aa1eb02be3d3b9fb665da10719dd198b","PEDRO URZUA","http://datos.infolobby.cl/infolobby/entidad/942710003r","942710003r","Enersis","au0026241","6b79c7e51bbfa7b1a7736ab10d4e2956","Gerente de Ralaciones Institucionales Chile Enersis",""
"3b0ca3b7bf7569aefb7883f30da344c3","Eduardo Nemesio Pinilla Pincheira","http://datos.infolobby.cl/infolobby/entidad/72b87f34b0b976a83738936bb3b74dd6","72b87f34b0b976a83738936bb3b74dd6","Eduardo Nemesio Pinilla Pincheira","ad0093321","72b87f34b0b976a83738936bb3b74dd6","Eduardo Nemesio Pinilla Pincheira",""
"0f9bce836fc5917e03cbadb1926991d7","Oscar Garrido Arevalo","http://datos.infolobby.cl/infolobby/entidad/93020000kr","93020000kr","TECNIGEN S.A.","ao03222361","820690b18d5098fa916b2b55169844a1","TECNIGEN S.A.",""
"0f9bce836fc5917e03cbadb1926991d7","Oscar Garrido Arevalo","http://datos.infolobby.cl/infolobby/entidad/93020000kr","93020000kr","TECNIGEN S.A.","ao03226961","820690b18d5098fa916b2b55169844a1","TECNIGEN S.A.",""
"9ba94c85df8b89ea97b6a7b1194cc2a2","Juan Carlos Sandoval Rivas","http://datos.infolobby.cl/infolobby/entidad/760039659r","760039659r","Interviva Ltda","ap0018421","88e3811a25168004f6290fde24a8cad2","GETHA CHILE A.G.",""
"616f6529a65c94b8b747905d306263cf","Rolando Carrasco Leal","http://datos.infolobby.cl/infolobby/entidad/99568372r","99568372r","Rolando Carrasco Leal","am00117091","a71bc8840e728a2899004917aef7465f","Servicios de Seguridad y RRHH Ltda.",""
"508fad2be8d38a38267892fa7756d2c4","hugo barria","http://datos.infolobby.cl/infolobby/entidad/782785303r","782785303r","comercializadora exportadora e importadora CYM SA","ad0236371","d242bae97120ac77fed791b86cc5136e","WFEL",""
"353d851b6329711d69f1dd27b72eb9b3","Daniel Oyarzún","http://datos.infolobby.cl/infolobby/entidad/72558421r","72558421r","Daniel Oyarzún","ag00122581","d76a2cf7f7e0c1b6fbd997c48737b8bf","Mesa de seguimiento de la ley 20500",""
"ed59d89e223c0bd231f807f98572ae0d","Pablo Álvarez Tuza","http://datos.infolobby.cl/infolobby/entidad/81458500kr","81458500kr","CÁMARA CHILENA DE LA CONSTRUCCIÓN A.G.","ap00123111","f0902eb909acbb0bf37a2efb75fd69f8","Cámara Chilena de la Construcción",""
